"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"1736","2021","1","56","3","AP","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1791,8,512110,43002.92,228.26,"2"
"2427","2021","1","56","3","BA","PP","SERVIÇOS POSTAIS",38,1060,39,10393170,38638.99,214.36,"1"
"3536","2021","1","56","3","BA","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1060,39,10393170,38638.99,230,"2"
"3586","2021","1","56","3","BA","UNIÃO","SERVIÇOS POSTAIS",52,1060,39,10393170,38638.99,175.33,"2"
"3836","2021","1","56","3","CE","PT","SERVIÇOS POSTAIS",54,1687,22,6344483,42079.91,121.61,"1"
"5934","2021","1","56","3","ES","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,947,10,2754728,37052.05,29.8,"2"
"6397","2021","1","56","3","GO","PL","TELEFONIA",33,173,17,4454497,35135.2,217.41,"3"
"6297","2021","1","56","3","GO","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,173,17,4454497,35135.2,69.45,"3"
"8202","2021","1","56","3","MA","PROS","TELEFONIA",8,1524,18,4537237,41779.83,8.06,"1"
"8002","2021","1","56","3","MA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1524,18,4537237,41779.83,162.65,"2"
"9098","2021","1","56","3","MG","AVANTE","SERVIÇOS POSTAIS",7,624,53,15700966,35720.85,145.82,"1"
"9390","2021","1","56","3","MG","MDB","SERVIÇOS POSTAIS",34,624,53,15700966,35720.85,222.48,"2"
"9980","2021","1","56","3","MG","NOVO","SERVIÇOS POSTAIS",8,624,53,15700966,35720.85,27.7,"3"
"9997","2021","1","56","3","MG","PATRIOTA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",9,624,53,15700966,35720.85,120,"2"
"9063","2021","1","56","3","MG","PDT","PASSAGEM AÉREA",28,624,53,15700966,35720.85,-1929.23,"1"
"9343","2021","1","56","3","MG","PP","ASSINATURA DE PUBLICAÇÕES",38,624,53,15700966,35720.85,55.9,"1"
"8628","2021","1","56","3","MG","PSC","TELEFONIA",8,624,53,15700966,35720.85,6.06,"1"
"9446","2021","1","56","3","MG","PSD","SERVIÇOS POSTAIS",35,624,53,15700966,35720.85,30.4,"1"
"9930","2021","1","56","3","MG","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29,624,53,15700966,35720.85,130,"3"
"9613","2021","1","56","3","MG","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,624,53,15700966,35720.85,60.49,"1"
"9101","2021","1","56","3","MG","PV","SERVIÇOS POSTAIS",4,624,53,15700966,35720.85,83.81,"2"
"8586","2021","1","56","3","MG","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,624,53,15700966,35720.85,189.52,"1"
"11012","2021","1","56","3","MT","PP","SERVIÇOS POSTAIS",38,873,8,2330281,39056.17,21.05,"1"
"11869","2021","1","56","3","PA","PP","SERVIÇOS POSTAIS",38,1592,17,5499283,41855.59,141.45,"1"
"12199","2021","1","56","3","PA","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1592,17,5499283,41855.59,97.38,"2"
"13946","2021","1","56","3","PE","MDB","TELEFONIA",34,1657,25,6570072,41304.94,198.13,"1"
"13593","2021","1","56","3","PE","PT","TELEFONIA",54,1657,25,6570072,41304.94,2.55,"1"
"14717","2021","1","56","3","PI","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1313,10,2370894,40599.91,186.64,"1"
"14738","2021","1","56","3","PI","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1313,10,2370894,40599.91,150,"1"
"16589","2021","1","56","3","PR","PROS","SERVIÇOS POSTAIS",8,1081,30,7971087,38500,60.42,"1"
"16906","2021","1","56","3","PR","PSD","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",35,1081,30,7971087,38500,170,"2"
"16507","2021","1","56","3","PR","SOLIDARIEDADE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,1081,30,7971087,38500,141.78,"2"
"18629","2021","1","56","3","RJ","NOVO","MANUTENÇÃO DE ESCRITÓRIO",8,933,46,12408340,35388.11,159.06,"2"
"18323","2021","1","56","3","RJ","PATRIOTA","TELEFONIA",9,933,46,12408340,35388.11,68.62,"2"
"18617","2021","1","56","3","RJ","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,933,46,12408340,35388.11,138.9,"2"
"18526","2021","1","56","3","RJ","PTB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,933,46,12408340,35388.11,46.4,"2"
"18611","2021","1","56","3","RJ","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,933,46,12408340,35388.11,77.12,"3"
"19823","2021","1","56","3","RO","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1900,8,1175733,43300.63,150.51,"2"
"19993","2021","1","56","3","RR","REDE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",1,2496,8,333464,45240.67,51.94,"1"
"21640","2021","1","56","3","RS","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1619,31,8354732,40504.04,100.5,"3"
"21609","2021","1","56","3","RS","NOVO","PASSAGEM AÉREA",8,1619,31,8354732,40504.04,-1341.13,"2"
"20436","2021","1","56","3","RS","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",17,1619,31,8354732,40504.04,79,"1"
"21360","2021","1","56","3","RS","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1619,31,8354732,40504.04,122,"2"
"21339","2021","1","56","3","RS","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1619,31,8354732,40504.04,28.95,"2"
"21589","2021","1","56","3","RS","PT","SERVIÇOS POSTAIS",54,1619,31,8354732,40504.04,69.4,"2"
"21520","2021","1","56","3","RS","REPUBLICANOS","SERVIÇOS POSTAIS",30,1619,31,8354732,40504.04,94.31,"2"
"23137","2021","1","56","3","SC","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1314,16,5070212,39505.92,151.45,"3"
"22114","2021","1","56","3","SC","PP","SERVIÇOS POSTAIS",38,1314,16,5070212,39505.92,158.69,"1"
"22159","2021","1","56","3","SC","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1314,16,5070212,39505.92,125,"1"
"22133","2021","1","56","3","SC","PSDB","PASSAGEM AÉREA",29,1314,16,5070212,39505.92,-595.89,"2"
"22506","2021","1","56","3","SC","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1314,16,5070212,39505.92,150.2,"2"
"25060","2021","1","56","3","SP","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,873,70,33040411,36671.67,180,"2"
"23889","2021","1","56","3","SP","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",32,873,70,33040411,36671.67,22,"2"
"23821","2021","1","56","3","SP","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,873,70,33040411,36671.67,183.69,"1"
"23849","2021","1","56","3","SP","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,873,70,33040411,36671.67,157.44,"1"
"711","2021","2","56","3","AL","MDB","TELEFONIA",34,1485,9,2187967,40572.24,58.15,"1"
"788","2021","2","56","3","AL","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1485,9,2187967,40572.24,190.09,"2"
"1272","2021","2","56","3","AM","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1932,8,2428098,43198.26,17,"1"
"2551","2021","2","56","3","BA","PSC","TELEFONIA",8,1060,39,10393170,38638.99,0.79,"2"
"3626","2021","2","56","3","BA","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,1060,39,10393170,38638.99,110.2,"1"
"2450","2021","2","56","3","BA","UNIÃO","SERVIÇOS POSTAIS",52,1060,39,10393170,38638.99,63,"1"
"4722","2021","2","56","3","DF","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,0,8,2084356,30416.8,163.7,"1"
"5851","2021","2","56","3","ES","PSB","TELEFONIA",32,947,10,2754728,37052.05,212.11,"2"
"5269","2021","2","56","3","ES","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,947,10,2754728,37052.05,70.03,"1"
"5945","2021","2","56","3","ES","REPUBLICANOS","SERVIÇOS POSTAIS",30,947,10,2754728,37052.05,41.25,"2"
"5819","2021","2","56","3","ES","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,947,10,2754728,37052.05,19.9,"2"
"6497","2021","2","56","3","GO","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,173,17,4454497,35135.2,9.9,"2"
"8112","2021","2","56","3","MA","PCdoB","PASSAGEM AÉREA",10,1524,18,4537237,41779.83,-69.14,"1"
"7905","2021","2","56","3","MA","PROS","SERVIÇOS POSTAIS",8,1524,18,4537237,41779.83,97.93,"1"
"9186","2021","2","56","3","MG","MDB","SERVIÇOS POSTAIS",34,624,53,15700966,35720.85,79.51,"1"
"8720","2021","2","56","3","MG","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,624,53,15700966,35720.85,96.9,"2"
"9676","2021","2","56","3","MG","PATRIOTA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,624,53,15700966,35720.85,199,"2"
"9028","2021","2","56","3","MG","PDT","PASSAGEM AÉREA",28,624,53,15700966,35720.85,-579.91,"1"
"8714","2021","2","56","3","MG","PODEMOS","SERVIÇOS POSTAIS",17,624,53,15700966,35720.85,64.51,"1"
"9781","2021","2","56","3","MG","PSC","TELEFONIA",8,624,53,15700966,35720.85,10.69,"1"
"9486","2021","2","56","3","MG","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,624,53,15700966,35720.85,140.37,"1"
"9602","2021","2","56","3","MG","PV","SERVIÇOS POSTAIS",4,624,53,15700966,35720.85,50.53,"2"
"9904","2021","2","56","3","MG","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,624,53,15700966,35720.85,201.38,"2"
"10677","2021","2","56","3","MS","PL","SERVIÇOS POSTAIS",33,878,8,1877982,40170.98,78.47,"2"
"10503","2021","2","56","3","MS","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,878,8,1877982,40170.98,148.4,"1"
"11114","2021","2","56","3","MT","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,873,8,2330281,39056.17,17.5,"1"
"11249","2021","2","56","3","MT","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,873,8,2330281,39056.17,142.49,"2"
"12120","2021","2","56","3","PA","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1592,17,5499283,41855.59,212,"2"
"11984","2021","2","56","3","PA","PP","TELEFONIA",38,1592,17,5499283,41855.59,164.14,"1"
"11754","2021","2","56","3","PA","PSD","TELEFONIA",35,1592,17,5499283,41855.59,129.74,"1"
"11811","2021","2","56","3","PA","PSOL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",10,1592,17,5499283,41855.59,161.6,"2"
"13434","2021","2","56","3","PB","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1716,12,2867649,41660.7,180.58,"3"
"13944","2021","2","56","3","PE","MDB","TELEFONIA",34,1657,25,6570072,41304.94,200.94,"2"
"15055","2021","2","56","3","PI","REPUBLICANOS","TELEFONIA",30,1313,10,2370894,40599.91,5.53,"2"
"15657","2021","2","56","3","PR","PL","ASSINATURA DE PUBLICAÇÕES",33,1081,30,7971087,38500,78.9,"1"
"16884","2021","2","56","3","PR","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",30,1081,30,7971087,38500,141.76,"2"
"16783","2021","2","56","3","PR","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1081,30,7971087,38500,43.23,"3"
"18120","2021","2","56","3","RJ","NOVO","LOCAÇÃO DE AUTOMÓVEIS",8,933,46,12408340,35388.11,113.77,"1"
"18494","2021","2","56","3","RJ","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",28,933,46,12408340,35388.11,45.6,"2"
"18113","2021","2","56","3","RJ","PL","SERVIÇOS POSTAIS",33,933,46,12408340,35388.11,163.18,"2"
"18265","2021","2","56","3","RJ","PP","SERVIÇOS POSTAIS",38,933,46,12408340,35388.11,39.01,"1"
"18013","2021","2","56","3","RJ","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,933,46,12408340,35388.11,212.6,"1"
"18425","2021","2","56","3","RJ","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,933,46,12408340,35388.11,194.08,"2"
"19180","2021","2","56","3","RO","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1900,8,1175733,43300.63,210.16,"1"
"19296","2021","2","56","3","RO","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1900,8,1175733,43300.63,100,"2"
"19351","2021","2","56","3","RO","PSB","SERVIÇOS POSTAIS",32,1900,8,1175733,43300.63,15.6,"1"
"21572","2021","2","56","3","RS","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1619,31,8354732,40504.04,210.52,"1"
"21692","2021","2","56","3","RS","PDT","SERVIÇOS POSTAIS",28,1619,31,8354732,40504.04,197.12,"2"
"21354","2021","2","56","3","RS","PODEMOS","SERVIÇOS POSTAIS",17,1619,31,8354732,40504.04,225.19,"3"
"21841","2021","2","56","3","RS","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",32,1619,31,8354732,40504.04,26,"2"
"21857","2021","2","56","3","RS","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1619,31,8354732,40504.04,128.05,"2"
"21401","2021","2","56","3","RS","PSOL","ASSINATURA DE PUBLICAÇÕES",10,1619,31,8354732,40504.04,42.9,"1"
"21402","2021","2","56","3","RS","REPUBLICANOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",30,1619,31,8354732,40504.04,120.55,"1"
"23138","2021","2","56","3","SC","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1314,16,5070212,39505.92,112.12,"1"
"22073","2021","2","56","3","SC","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,1314,16,5070212,39505.92,104,"1"
"22377","2021","2","56","3","SC","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1314,16,5070212,39505.92,183.28,"3"
"23131","2021","2","56","3","SC","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1314,16,5070212,39505.92,225.95,"2"
"22478","2021","2","56","3","SC","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,1314,16,5070212,39505.92,191.21,"2"
"22040","2021","2","56","3","SC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1314,16,5070212,39505.92,104.67,"1"
"23642","2021","2","56","3","SE","UNIÃO","TELEFONIA",52,1292,8,1577058,39767.4,18.11,"2"
"24446","2021","2","56","3","SP","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,873,70,33040411,36671.67,166.26,"2"
"25077","2021","2","56","3","SP","PP","SERVIÇOS POSTAIS",38,873,70,33040411,36671.67,143.04,"2"
"25343","2021","2","56","3","TO","PT","SERVIÇOS POSTAIS",54,620,8,1039439,39131.75,14.7,"2"
"167","2021","3","56","3","AC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,2246,8,547680,44260.6,122.9,"1"
"863","2021","3","56","3","AL","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1485,9,2187967,40572.24,168.84,"2"
"1233","2021","3","56","3","AM","PL","SERVIÇOS POSTAIS",33,1932,8,2428098,43198.26,179.57,"1"
"2405","2021","3","56","3","BA","MDB","TELEFONIA",34,1060,39,10393170,38638.99,3.36,"2"
"2402","2021","3","56","3","BA","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17,1060,39,10393170,38638.99,35,"2"
"2535","2021","3","56","3","BA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1060,39,10393170,38638.99,214.99,"1"
"3430","2021","3","56","3","BA","UNIÃO","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",52,1060,39,10393170,38638.99,171.59,"1"
"4850","2021","3","56","3","DF","PL","SERVIÇOS POSTAIS",33,0,8,2084356,30416.8,9.25,"2"
"5725","2021","3","56","3","ES","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,947,10,2754728,37052.05,170.93,"1"
"6133","2021","3","56","3","GO","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,173,17,4454497,35135.2,217.92,"2"
"6022","2021","3","56","3","GO","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,173,17,4454497,35135.2,83.71,"1"
"6083","2021","3","56","3","GO","PSB","TELEFONIA",32,173,17,4454497,35135.2,7.62,"1"
"6138","2021","3","56","3","GO","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,173,17,4454497,35135.2,9.9,"1"
"7942","2021","3","56","3","MA","MDB","SERVIÇOS POSTAIS",34,1524,18,4537237,41779.83,152.98,"2"
"8183","2021","3","56","3","MA","PP","SERVIÇOS POSTAIS",38,1524,18,4537237,41779.83,78.87,"2"
"7189","2021","3","56","3","MA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1524,18,4537237,41779.83,84,"1"
"8637","2021","3","56","3","MG","AVANTE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7,624,53,15700966,35720.85,79.08,"1"
"9643","2021","3","56","3","MG","NOVO","TELEFONIA",8,624,53,15700966,35720.85,9.19,"2"
"9428","2021","3","56","3","MG","PATRIOTA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",9,624,53,15700966,35720.85,120,"2"
"9726","2021","3","56","3","MG","PDT","SERVIÇOS POSTAIS",28,624,53,15700966,35720.85,138,"1"
"9736","2021","3","56","3","MG","PROS","COMBUSTÍVEIS E LUBRIFICANTES",8,624,53,15700966,35720.85,227.73,"2"
"9827","2021","3","56","3","MG","PSC","TELEFONIA",8,624,53,15700966,35720.85,8.55,"2"
"9972","2021","3","56","3","MG","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,624,53,15700966,35720.85,45.9,"2"
"9322","2021","3","56","3","MG","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29,624,53,15700966,35720.85,195.41,"1"
"8588","2021","3","56","3","MG","PV","SERVIÇOS POSTAIS",4,624,53,15700966,35720.85,72.6,"1"
"9273","2021","3","56","3","MG","UNIÃO","SERVIÇOS POSTAIS",52,624,53,15700966,35720.85,130.45,"3"
"10629","2021","3","56","3","MS","PSD","TELEFONIA",35,878,8,1877982,40170.98,0.21,"2"
"10637","2021","3","56","3","MS","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,878,8,1877982,40170.98,57,"1"
"11190","2021","3","56","3","MT","REPUBLICANOS","SERVIÇOS POSTAIS",30,873,8,2330281,39056.17,70.77,"1"
"12049","2021","3","56","3","PA","PSD","TELEFONIA",35,1592,17,5499283,41855.59,129.07,"1"
"12077","2021","3","56","3","PA","PSOL","TELEFONIA",10,1592,17,5499283,41855.59,0.14,"2"
"13314","2021","3","56","3","PB","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,1716,12,2867649,41660.7,150,"1"
"13235","2021","3","56","3","PB","PSDB","PASSAGEM AÉREA",29,1716,12,2867649,41660.7,-4348.9,"2"
"13454","2021","3","56","3","PB","UNIÃO","TELEFONIA",52,1716,12,2867649,41660.7,2.43,"3"
"13549","2021","3","56","3","PE","PT","ASSINATURA DE PUBLICAÇÕES",54,1657,25,6570072,41304.94,225,"1"
"16789","2021","3","56","3","PR","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,1081,30,7971087,38500,170,"1"
"16711","2021","3","56","3","PR","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1081,30,7971087,38500,182.84,"1"
"16651","2021","3","56","3","PR","SOLIDARIEDADE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,1081,30,7971087,38500,97.68,"1"
"18317","2021","3","56","3","RJ","NOVO","MANUTENÇÃO DE ESCRITÓRIO",8,933,46,12408340,35388.11,223.06,"1"
"18351","2021","3","56","3","RJ","PATRIOTA","TELEFONIA",9,933,46,12408340,35388.11,68.39,"2"
"18064","2021","3","56","3","RJ","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,933,46,12408340,35388.11,21,"2"
"18003","2021","3","56","3","RJ","PT","PASSAGEM AÉREA",54,933,46,12408340,35388.11,-1120.8,"1"
"18488","2021","3","56","3","RJ","PTB","TELEFONIA",10,933,46,12408340,35388.11,1.45,"3"
"18368","2021","3","56","3","RJ","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,933,46,12408340,35388.11,124.74,"1"
"19302","2021","3","56","3","RO","MDB","SERVIÇOS POSTAIS",34,1900,8,1175733,43300.63,109.47,"2"
"19892","2021","3","56","3","RR","PP","TELEFONIA",38,2496,8,333464,45240.67,79.22,"1"
"19927","2021","3","56","3","RR","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,2496,8,333464,45240.67,100,"2"
"21414","2021","3","56","3","RS","MDB","ASSINATURA DE PUBLICAÇÕES",34,1619,31,8354732,40504.04,187.4,"2"
"21606","2021","3","56","3","RS","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1619,31,8354732,40504.04,54.63,"3"
"21593","2021","3","56","3","RS","PODEMOS","ASSINATURA DE PUBLICAÇÕES",17,1619,31,8354732,40504.04,52.8,"3"
"21617","2021","3","56","3","RS","PP","SERVIÇOS POSTAIS",38,1619,31,8354732,40504.04,142.77,"1"
"21951","2021","3","56","3","RS","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1619,31,8354732,40504.04,56.4,"2"
"21813","2021","3","56","3","RS","PSDB","DIVULGAÇÃO MANDATO",29,1619,31,8354732,40504.04,49.04,"3"
"21468","2021","3","56","3","RS","PSOL","TELEFONIA",10,1619,31,8354732,40504.04,122.93,"2"
"21658","2021","3","56","3","RS","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,1619,31,8354732,40504.04,39,"2"
"22032","2021","3","56","3","SC","CIDADANIA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",8,1314,16,5070212,39505.92,90,"1"
"22168","2021","3","56","3","SC","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1314,16,5070212,39505.92,150.3,"1"
"22213","2021","3","56","3","SC","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,1314,16,5070212,39505.92,49,"1"
"23192","2021","3","56","3","SC","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1314,16,5070212,39505.92,198,"3"
"23763","2021","3","56","3","SP","CIDADANIA","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",8,873,70,33040411,36671.67,199.99,"2"
"24360","2021","3","56","3","SP","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,873,70,33040411,36671.67,131.4,"2"
"23799","2021","3","56","3","SP","PCdoB","PASSAGEM AÉREA",10,873,70,33040411,36671.67,-577.12,"1"
"25117","2021","3","56","3","SP","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,873,70,33040411,36671.67,66.5,"2"
"25395","2021","3","56","3","TO","MDB","PASSAGEM AÉREA",34,620,8,1039439,39131.75,-4763.22,"2"
"25291","2021","3","56","3","TO","PSC","SERVIÇOS POSTAIS",8,620,8,1039439,39131.75,36.05,"2"
"25127","2021","3","56","3","TO","PT","SERVIÇOS POSTAIS",54,620,8,1039439,39131.75,78.6,"1"
"48","2021","4","56","3","AC","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,2246,8,547680,44260.6,180,"1"
"791","2021","4","56","3","AL","MDB","TELEFONIA",34,1485,9,2187967,40572.24,6.48,"2"
"825","2021","4","56","3","AL","PP","SERVIÇOS POSTAIS",38,1485,9,2187967,40572.24,41.66,"2"
"3591","2021","4","56","3","BA","PODEMOS","TELEFONIA",17,1060,39,10393170,38638.99,5.85,"2"
"3589","2021","4","56","3","BA","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1060,39,10393170,38638.99,133,"2"
"3369","2021","4","56","3","BA","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,1060,39,10393170,38638.99,75,"2"
"5821","2021","4","56","3","ES","PSB","TELEFONIA",32,947,10,2754728,37052.05,3.28,"1"
"5750","2021","4","56","3","ES","REPUBLICANOS","SERVIÇOS POSTAIS",30,947,10,2754728,37052.05,73.61,"2"
"6505","2021","4","56","3","GO","PATRIOTA","TELEFONIA",9,173,17,4454497,35135.2,137.85,"2"
"6124","2021","4","56","3","GO","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,173,17,4454497,35135.2,38.46,"3"
"5971","2021","4","56","3","GO","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,173,17,4454497,35135.2,75.11,"1"
"6189","2021","4","56","3","GO","SOLIDARIEDADE","TELEFONIA",13,173,17,4454497,35135.2,15.12,"1"
"6431","2021","4","56","3","GO","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,173,17,4454497,35135.2,54.98,"2"
"7923","2021","4","56","3","MA","PSB","SERVIÇOS POSTAIS",32,1524,18,4537237,41779.83,73.5,"1"
"7932","2021","4","56","3","MA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1524,18,4537237,41779.83,140.92,"1"
"9804","2021","4","56","3","MG","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,624,53,15700966,35720.85,31.8,"2"
"9574","2021","4","56","3","MG","NOVO","TELEFONIA",8,624,53,15700966,35720.85,8.14,"2"
"9050","2021","4","56","3","MG","PATRIOTA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",9,624,53,15700966,35720.85,120,"1"
