"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"20866","2019","56","1","SC","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,1314,16,5070212,39505.92,62001.07,"2"
"20589","2019","55","5","SC","PSDB","DIVULGAÇÃO MANDATO",54,1314,16,4859324,39505.92,27340.63,"1"
"20567","2019","55","5","SC","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1314,16,4859324,39505.92,244.11,"1"
"21164","2019","56","1","SC","PSDB","LOCAÇÃO DE AUTOMÓVEIS",29,1314,16,5070212,39505.92,51040,"2"
"21284","2019","56","1","SC","PSDB","MANUTENÇÃO DE ESCRITÓRIO",29,1314,16,5070212,39505.92,25915.57,"2"
"20701","2019","55","5","SC","PSDB","PASSAGEM AÉREA",54,1314,16,4859324,39505.92,7735.16,"1"
"20396","2019","55","5","SC","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1314,16,4859324,39505.92,227.03,"1"
"20629","2019","55","5","SC","PSDB","SERVIÇOS POSTAIS",54,1314,16,4859324,39505.92,967.55,"1"
"20441","2019","55","5","SC","PSDB","TELEFONIA",54,1314,16,4859324,39505.92,3069.31,"1"
"21183","2019","56","1","SC","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1314,16,5070212,39505.92,65398.54,"2"
"20435","2019","55","5","SC","PT","DIVULGAÇÃO MANDATO",68,1314,16,4859324,39505.92,32000,"1"
"20454","2019","55","5","SC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,1314,16,4859324,39505.92,605.12,"1"
"20434","2019","55","5","SC","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1314,16,4859324,39505.92,686.8,"1"
"21182","2019","56","1","SC","PT","LOCAÇÃO DE AUTOMÓVEIS",54,1314,16,5070212,39505.92,56913.87,"2"
"21117","2019","56","1","SC","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1314,16,5070212,39505.92,45881.66,"2"
"20772","2019","55","5","SC","PT","PASSAGEM AÉREA",68,1314,16,4859324,39505.92,8047.19,"1"
"20598","2019","55","5","SC","PT","SERVIÇOS POSTAIS",68,1314,16,4859324,39505.92,284.5,"1"
"21057","2019","56","1","SC","PT","TELEFONIA",54,1314,16,5070212,39505.92,16039.46,"2"
"21732","2019","56","1","SE","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1292,8,1577058,39767.4,200900,"2"
"21857","2019","56","1","SE","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1292,8,1577058,39767.4,60033.81,"2"
"21777","2019","56","1","SE","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1292,8,1577058,39767.4,52655.48,"2"
"21576","2019","55","5","SE","PL","PASSAGEM AÉREA",34,1292,8,1454165,39767.4,7760.24,"1"
"21822","2019","56","1","SE","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1292,8,1577058,39767.4,46000,"2"
"21480","2019","55","5","SE","PP","DIVULGAÇÃO MANDATO",38,1292,8,1454165,39767.4,1800,"1"
"21773","2019","56","1","SE","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1292,8,1577058,39767.4,111712.5,"2"
"21844","2019","56","1","SE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1292,8,1577058,39767.4,2430.2,"2"
"21408","2019","55","5","SE","PP","PASSAGEM AÉREA",38,1292,8,1454165,39767.4,7286.88,"1"
"21352","2019","55","5","SE","PP","SERVIÇOS POSTAIS",38,1292,8,1454165,39767.4,390,"1"
"21856","2019","56","1","SE","PP","TELEFONIA",38,1292,8,1577058,39767.4,18725.44,"2"
"21443","2019","55","5","SE","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1292,8,1454165,39767.4,670.1,"1"
"21362","2019","55","5","SE","PSD","DIVULGAÇÃO MANDATO",36,1292,8,1454165,39767.4,2500,"1"
"21661","2019","55","5","SE","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1292,8,1454165,39767.4,12000,"1"
"21852","2019","56","1","SE","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1292,8,1577058,39767.4,71432.77,"2"
"21645","2019","55","5","SE","PSD","PASSAGEM AÉREA",36,1292,8,1454165,39767.4,3716.67,"1"
"21651","2019","55","5","SE","PSD","TELEFONIA",36,1292,8,1454165,39767.4,1083.64,"1"
"21689","2019","56","1","SE","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1292,8,1577058,39767.4,44455.52,"2"
"21763","2019","56","1","SE","PT","DIVULGAÇÃO MANDATO",54,1292,8,1577058,39767.4,113350,"2"
"21746","2019","56","1","SE","PT","LOCAÇÃO DE AUTOMÓVEIS",54,1292,8,1577058,39767.4,93000,"2"
"21694","2019","56","1","SE","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1292,8,1577058,39767.4,52893.33,"2"
"21834","2019","56","1","SE","PT","PASSAGEM AÉREA",54,1292,8,1577058,39767.4,113204.03,"2"
"21509","2019","55","5","SE","PT","TELEFONIA",68,1292,8,1454165,39767.4,934.72,"1"
"21674","2019","56","1","SE","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1292,8,1577058,39767.4,9000,"2"
"21759","2019","56","1","SE","REPUBLICANOS","PASSAGEM AÉREA",30,1292,8,1577058,39767.4,157904.23,"2"
"21601","2019","55","5","SE","REPUBLICANOS","SERVIÇOS POSTAIS",21,1292,8,1454165,39767.4,190,"1"
"22583","2019","56","1","SP","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",8,873,70,33040411,36671.67,24186.42,"2"
"22917","2019","55","5","SP","CIDADANIA","DIVULGAÇÃO MANDATO",10,873,70,31998432,36671.67,8125,"1"
"23292","2019","56","1","SP","CIDADANIA","MANUTENÇÃO DE ESCRITÓRIO",8,873,70,33040411,36671.67,172295.69,"2"
"23080","2019","56","1","SP","CIDADANIA","PASSAGEM AÉREA",8,873,70,33040411,36671.67,252084.07,"2"
"22212","2019","55","5","SP","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,873,70,31998432,36671.67,804.63,"1"
"22623","2019","56","1","SP","CIDADANIA","TELEFONIA",8,873,70,33040411,36671.67,41739.92,"1"
"22667","2019","56","1","SP","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,873,70,33040411,36671.67,16771.36,"2"
"23043","2019","56","1","SP","MDB","DIVULGAÇÃO MANDATO",34,873,70,33040411,36671.67,93158.34,"2"
"23497","2019","56","1","SP","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,873,70,33040411,36671.67,86216.67,"2"
"22632","2019","56","1","SP","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,873,70,33040411,36671.67,234729.43,"2"
"22879","2019","55","5","SP","MDB","PASSAGEM AÉREA",65,873,70,31998432,36671.67,33872.36,"1"
"23494","2019","56","1","SP","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,873,70,33040411,36671.67,2967.4,"2"
"22750","2019","55","5","SP","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,873,70,31998432,36671.67,320,"1"
"23270","2019","56","1","SP","MDB","SERVIÇOS POSTAIS",34,873,70,33040411,36671.67,17283.51,"2"
"23128","2019","56","1","SP","MDB","TELEFONIA",34,873,70,33040411,36671.67,35706.76,"2"
"22513","2019","56","1","SP","NOVO","PASSAGEM AÉREA",8,873,70,33040411,36671.67,164942.23,"2"
"22595","2019","56","1","SP","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,873,70,33040411,36671.67,44554.48,"2"
"22937","2019","55","5","SP","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,873,70,31998432,36671.67,9800,"2"
"22292","2019","55","5","SP","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,873,70,31998432,36671.67,5867.2,"1"
"22704","2019","56","1","SP","PCdoB","PASSAGEM AÉREA",10,873,70,33040411,36671.67,160005.34,"2"
"22923","2019","55","5","SP","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,873,70,31998432,36671.67,564.11,"1"
"22539","2019","56","1","SP","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,873,70,33040411,36671.67,57566.3,"2"
"22964","2019","55","5","SP","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,873,70,31998432,36671.67,3425.19,"1"
"22661","2019","56","1","SP","PL","SERVIÇOS POSTAIS",33,873,70,33040411,36671.67,47862.74,"2"
"22649","2019","56","1","SP","PL","TELEFONIA",33,873,70,33040411,36671.67,79245.43,"2"
"22947","2019","55","5","SP","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,873,70,31998432,36671.67,11138.92,"1"
"23392","2019","56","1","SP","PODEMOS","DIVULGAÇÃO MANDATO",17,873,70,33040411,36671.67,146350,"2"
"23356","2019","56","1","SP","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,873,70,33040411,36671.67,5048.5,"2"
"22945","2019","55","5","SP","PODEMOS","PASSAGEM AÉREA",9,873,70,31998432,36671.67,35040.91,"1"
"23132","2019","56","1","SP","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17,873,70,33040411,36671.67,1169.9,"2"
"22691","2019","56","1","SP","PODEMOS","SERVIÇOS POSTAIS",17,873,70,33040411,36671.67,3495.27,"1"
"22481","2019","56","1","SP","PODEMOS","TELEFONIA",17,873,70,33040411,36671.67,14797.51,"2"
"22491","2019","56","1","SP","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,873,70,33040411,36671.67,35622.73,"2"
"22546","2019","56","1","SP","PP","DIVULGAÇÃO MANDATO",38,873,70,33040411,36671.67,196000,"2"
"22835","2019","55","5","SP","PP","LOCAÇÃO DE AUTOMÓVEIS",38,873,70,31998432,36671.67,10900,"1"
"22840","2019","55","5","SP","PP","MANUTENÇÃO DE ESCRITÓRIO",38,873,70,31998432,36671.67,13327.09,"1"
"22643","2019","56","1","SP","PP","SERVIÇOS POSTAIS",38,873,70,33040411,36671.67,3416.71,"2"
"23366","2019","56","1","SP","PP","TELEFONIA",38,873,70,33040411,36671.67,20936.56,"2"
"21992","2019","55","5","SP","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,873,70,31998432,36671.67,8168.42,"1"
"23336","2019","56","1","SP","PSB","DIVULGAÇÃO MANDATO",32,873,70,33040411,36671.67,68880.52,"2"
"22764","2019","55","5","SP","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,873,70,31998432,36671.67,5454.88,"1"
"23299","2019","56","1","SP","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,873,70,33040411,36671.67,37251.46,"2"
"23369","2019","56","1","SP","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,873,70,33040411,36671.67,23007.58,"2"
"22617","2019","56","1","SP","PSB","SERVIÇOS POSTAIS",32,873,70,33040411,36671.67,6963.11,"2"
"22759","2019","55","5","SP","PSB","TELEFONIA",34,873,70,31998432,36671.67,2517.41,"2"
"22255","2019","55","5","SP","PSC","ASSESSORIA TÉCNICA/JURÍDICA",13,873,70,31998432,36671.67,7000,"1"
"22591","2019","56","1","SP","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,873,70,33040411,36671.67,46461.29,"2"
"23196","2019","56","1","SP","PSC","LOCAÇÃO DE AUTOMÓVEIS",8,873,70,33040411,36671.67,79518.89,"2"
"21954","2019","55","5","SP","PSC","MANUTENÇÃO DE ESCRITÓRIO",13,873,70,31998432,36671.67,12604.49,"1"
"23354","2019","56","1","SP","PSC","PASSAGEM AÉREA",8,873,70,33040411,36671.67,226016.64,"2"
"22416","2019","55","5","SP","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,873,70,31998432,36671.67,675.15,"1"
"22594","2019","56","1","SP","PSC","TELEFONIA",8,873,70,33040411,36671.67,11058.09,"1"
"22023","2019","55","5","SP","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,873,70,31998432,36671.67,6500,"1"
"23155","2019","56","1","SP","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,873,70,33040411,36671.67,53110.15,"2"
"23261","2019","56","1","SP","PSD","DIVULGAÇÃO MANDATO",35,873,70,33040411,36671.67,201266.96,"2"
"22974","2019","56","1","SP","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,873,70,33040411,36671.67,36237,"2"
"22286","2019","55","5","SP","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,873,70,31998432,36671.67,9717.33,"1"
"22607","2019","56","1","SP","PSD","SERVIÇOS POSTAIS",35,873,70,33040411,36671.67,559.59,"1"
"23367","2019","56","1","SP","PSD","TELEFONIA",35,873,70,33040411,36671.67,14383.5,"2"
"23244","2019","56","1","SP","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",29,873,70,33040411,36671.67,21392.68,"2"
"23352","2019","56","1","SP","PSDB","ASSINATURA DE PUBLICAÇÕES",29,873,70,33040411,36671.67,15458.75,"2"
"23067","2019","56","1","SP","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,873,70,33040411,36671.67,162592.99,"2"
"23137","2019","56","1","SP","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,873,70,33040411,36671.67,29448.83,"2"
"22449","2019","55","5","SP","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,873,70,31998432,36671.67,36348.22,"1"
"23471","2019","56","1","SP","PSDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",29,873,70,33040411,36671.67,2885.31,"2"
"22635","2019","56","1","SP","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29,873,70,33040411,36671.67,43006.49,"1"
"22666","2019","56","1","SP","PSDB","SERVIÇOS POSTAIS",29,873,70,33040411,36671.67,25289.24,"1"
"23126","2019","56","1","SP","PSDB","TELEFONIA",29,873,70,33040411,36671.67,137803.25,"2"
"23259","2019","56","1","SP","PSOL","COMBUSTÍVEIS E LUBRIFICANTES",10,873,70,33040411,36671.67,50949.41,"2"
"21943","2019","55","5","SP","PSOL","DIVULGAÇÃO MANDATO",5,873,70,31998432,36671.67,211.74,"1"
"22536","2019","56","1","SP","PSOL","LOCAÇÃO DE AUTOMÓVEIS",10,873,70,33040411,36671.67,34927.53,"2"
"22564","2019","56","1","SP","PSOL","MANUTENÇÃO DE ESCRITÓRIO",10,873,70,33040411,36671.67,147676.05,"1"
"23376","2019","56","1","SP","PSOL","SERVIÇOS POSTAIS",10,873,70,33040411,36671.67,9826.74,"2"
"22218","2019","55","5","SP","PSOL","TELEFONIA",5,873,70,31998432,36671.67,4435.93,"1"
"22090","2019","55","5","SP","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,873,70,31998432,36671.67,8758,"1"
"23065","2019","56","1","SP","PT","ASSINATURA DE PUBLICAÇÕES",54,873,70,33040411,36671.67,11380.73,"2"
"21938","2019","55","5","SP","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,873,70,31998432,36671.67,17155.76,"1"
"23087","2019","56","1","SP","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,873,70,33040411,36671.67,26714.03,"2"
"23082","2019","56","1","SP","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,873,70,33040411,36671.67,19802.5,"2"
"21978","2019","55","5","SP","PT","LOCAÇÃO DE AUTOMÓVEIS",68,873,70,31998432,36671.67,14100,"1"
"22709","2019","56","1","SP","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,873,70,33040411,36671.67,8672.1,"2"
"23316","2019","56","1","SP","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,873,70,33040411,36671.67,47273.7,"2"
"22819","2019","55","5","SP","PT","SERVIÇOS POSTAIS",68,873,70,31998432,36671.67,2321.11,"1"
"22631","2019","56","1","SP","PT","TELEFONIA",54,873,70,33040411,36671.67,122502.72,"2"
"22025","2019","55","5","SP","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",21,873,70,31998432,36671.67,46000,"1"
"22336","2019","55","5","SP","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,873,70,31998432,36671.67,392.8,"1"
"22196","2019","55","5","SP","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,873,70,31998432,36671.67,2015.97,"1"
"23347","2019","56","1","SP","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,873,70,33040411,36671.67,26060.83,"2"
"22317","2019","55","5","SP","REPUBLICANOS","SERVIÇOS POSTAIS",21,873,70,31998432,36671.67,2229.07,"1"
"22487","2019","56","1","SP","REPUBLICANOS","TELEFONIA",30,873,70,33040411,36671.67,111896.82,"2"
"23101","2019","56","1","SP","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",13,873,70,33040411,36671.67,10585.94,"2"
"22148","2019","55","5","SP","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,873,70,31998432,36671.67,1012.45,"1"
"22391","2019","55","5","SP","SOLIDARIEDADE","TELEFONIA",15,873,70,31998432,36671.67,1096.96,"1"
"23793","2019","56","1","TO","MDB","ASSESSORIA TÉCNICA/JURÍDICA",34,620,8,1039439,39131.75,60000,"1"
"24029","2019","55","5","TO","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,620,8,996887,39131.75,2415.54,"2"
"23541","2019","55","5","TO","MDB","DIVULGAÇÃO MANDATO",65,620,8,996887,39131.75,28000,"1"
"23603","2019","55","5","TO","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,620,8,996887,39131.75,3925.05,"1"
"23819","2019","56","1","TO","MDB","PASSAGEM AÉREA",34,620,8,1039439,39131.75,90309.36,"1"
"24044","2019","55","5","TO","MDB","SERVIÇOS POSTAIS",65,620,8,996887,39131.75,385.97,"2"
"23512","2019","55","5","TO","MDB","TELEFONIA",65,620,8,996887,39131.75,559.62,"1"
"23625","2019","55","5","TO","PL","ASSESSORIA TÉCNICA/JURÍDICA",34,620,8,996887,39131.75,30000,"1"
"23795","2019","56","1","TO","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,620,8,1039439,39131.75,57870.25,"1"
"23913","2019","56","1","TO","PL","MANUTENÇÃO DE ESCRITÓRIO",33,620,8,1039439,39131.75,22551.23,"1"
"23539","2019","55","5","TO","PL","TELEFONIA",34,620,8,996887,39131.75,806.46,"1"
"23652","2019","56","1","TO","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,620,8,1039439,39131.75,34554.54,"1"
"23777","2019","56","1","TO","PP","DIVULGAÇÃO MANDATO",38,620,8,1039439,39131.75,2050,"2"
"24072","2019","55","5","TO","PP","PASSAGEM AÉREA",38,620,8,996887,39131.75,6979.72,"2"
