"","ano","distancia","eleitores","valor","orig.id"
"6111","2022",947,2754728,20891.71,"557"
"19690","2022",1775,2373619,157544,"1850"
"12009","2022",1592,5499283,7762.31,"1165"
"14205","2022",1657,6570072,77204.18,"1402"
"22028","2022",1619,8354732,13437.16,"2120"
"18910","2022",933,12408340,171580.31,"1743"
"23275","2022",1314,5070212,3845.29,"2183"
"2619","2022",1060,10393170,57993.25,"277"
"6009","2022",947,2754728,47012.95,"541"
"25530","2022",873,33040411,9247.16,"2350"
"25171","2022",873,33040411,23083.82,"2342"
"26567","2022",620,1039439,75573.88,"2560"
"23584","2022",1314,5070212,158125.18,"2243"
"11553","2022",873,2330281,207.73,"1100"
"21936","2022",1619,8354732,1308.7,"2101"
"11135","2022",878,1877982,3068.2,"1062"
"4879","2022",1687,6344483,346366.42,"422"
"16811","2022",1081,7971087,104000,"1651"
"16317","2022",1081,7971087,11981.82,"1547"
"12170","2022",1592,5499283,59940,"1201"
"24007","2022",1292,1577058,100571.27,"2257"
"21963","2022",1619,8354732,24035,"2106"
"16203","2022",1081,7971087,110004.03,"1520"
"25835","2022",873,33040411,53492.79,"2423"
"19175","2022",933,12408340,52701.17,"1794"
"5991","2022",947,2754728,112398.86,"536"
"4021","2022",1060,10393170,65849,"396"
"23455","2022",1314,5070212,3613.46,"2224"
"25896","2022",873,33040411,9424.95,"2432"
"13280","2022",1716,2867649,194200,"1235"
"1570","2022",1932,2428098,117915,"139"
"11573","2022",873,2330281,41.61,"1107"
"4899","2022",1687,6344483,191463,"426"
"26291","2022",620,1039439,41,"2493"
"20056","2022",1900,1175733,1666.81,"1910"
"6165","2022",947,2754728,91500,"566"
"25586","2022",873,33040411,109389.09,"2369"
"8261","2022",1524,4537237,56000,"793"
"20040","2022",1900,1175733,298401.81,"1904"
"13530","2022",1716,2867649,602.29,"1298"
"1695","2022",1932,2428098,26803.2,"171"
"25083","2022",873,33040411,2299.45,"2329"
"18969","2022",933,12408340,15390.14,"1754"
"21473","2022",1619,8354732,106856.53,"2006"
"12172","2022",1592,5499283,40000,"1202"
"2844","2022",1060,10393170,293263.22,"320"
"6160","2022",947,2754728,36636.6,"564"
"23436","2022",1314,5070212,49128.72,"2220"
"1493","2022",1932,2428098,238798.41,"125"
"24966","2022",873,33040411,65991.78,"2307"
"21882","2022",1619,8354732,1342.3,"2090"
"26054","2022",873,33040411,500370.32,"2467"
"7426","2022",173,4454497,74911.99,"683"
"23251","2022",1314,5070212,5518.83,"2179"
"9762","2022",624,15700966,56,"985"
"9337","2022",624,15700966,129000,"910"
"19810","2022",1775,2373619,109000,"1873"
"25151","2022",873,33040411,110.15,"2339"
"717","2022",1485,2187967,379.27,"85"
"204","2022",2246,547680,32,"2"
"5176","2022",1687,6344483,10500,"477"
"18825","2022",933,12408340,4146.38,"1725"
"13537","2022",1716,2867649,6636.06,"1301"
"15733","2022",1313,2370894,40793.68,"1481"
"16786","2022",1081,7971087,17400,"1644"
"21732","2022",1619,8354732,388516.81,"2060"
"11063","2022",878,1877982,95540.05,"1041"
"1703","2022",1932,2428098,168.16,"175"
"9633","2022",624,15700966,10288.82,"959"
"12080","2022",1592,5499283,210000,"1185"
"26297","2022",620,1039439,3692.64,"2494"
"21707","2022",1619,8354732,37382.82,"2054"
"15821","2022",1313,2370894,68075,"1497"
"25798","2022",873,33040411,870833.42,"2418"
"11619","2022",873,2330281,329.13,"1117"
"16736","2022",1081,7971087,31871.78,"1633"
"6579","2022",173,4454497,754.8,"620"
"15245","2022",1657,6570072,909.15,"1441"
"19961","2022",1900,1175733,4283.69,"1882"
"20140","2022",1900,1175733,8300.06,"1928"
"7330","2022",173,4454497,1342.62,"663"
"697","2022",1485,2187967,4244,"83"
"26022","2022",873,33040411,524.55,"2459"
"24049","2022",1292,1577058,43320,"2265"
"8919","2022",624,15700966,299235.79,"817"
"25671","2022",873,33040411,681.31,"2389"
"9756","2022",624,15700966,52661.95,"982"
"8903","2022",624,15700966,62537.08,"814"
"26098","2022",873,33040411,48866.76,"2481"
"21691","2022",1619,8354732,518726.64,"2049"
"16818","2022",1081,7971087,227438.19,"1653"
"14105","2022",1657,6570072,86411.42,"1384"
"5675","2022",0,2084356,174002.9,"521"
"25940","2022",873,33040411,137494.4,"2441"
"11289","2022",873,2330281,37907.15,"1080"
"15851","2022",1313,2370894,277704.84,"1502"
"19717","2022",1775,2373619,60000,"1854"
"24957","2022",873,33040411,74450,"2303"
"14163","2022",1657,6570072,296.5,"1394"
"21709","2022",1619,8354732,683.63,"2055"
"6194","2022",947,2754728,215.71,"570"
"16738","2022",1081,7971087,17854.43,"1635"
"220","2022",2246,547680,1781,"7"
"18748","2022",933,12408340,76411.22,"1715"
"16835","2022",1081,7971087,5517.23,"1659"
"7348","2022",173,4454497,81700,"670"
"2381","2022",1791,512110,20000,"234"
"4936","2022",1687,6344483,5996.72,"433"
"4833","2022",1687,6344483,49100,"407"
"7409","2022",173,4454497,79.99,"680"
"25848","2022",873,33040411,4616.46,"2426"
"15815","2022",1313,2370894,115000,"1495"
"6549","2022",173,4454497,123804.65,"614"
"11914","2022",1592,5499283,123511.56,"1148"
"25694","2022",873,33040411,66755.61,"2395"
"11838","2022",1592,5499283,31089.1,"1130"
"8134","2022",1524,4537237,268053.23,"770"
"442","2022",2246,547680,1304.02,"47"
"9693","2022",624,15700966,33443.09,"966"
"23580","2022",1314,5070212,96442.73,"2241"
"15653","2022",1313,2370894,419.05,"1464"
"26505","2022",620,1039439,354.18,"2539"
"14133","2022",1657,6570072,106000,"1389"
"11075","2022",878,1877982,219144.19,"1045"
"13255","2022",1716,2867649,6000,"1230"
"23425","2022",1314,5070212,73683,"2216"
"6104","2022",947,2754728,33655.79,"556"
"16787","2022",1081,7971087,112355.24,"1645"
"21703","2022",1619,8354732,135366.08,"2053"
"13403","2022",1716,2867649,13199.87,"1260"
"18931","2022",933,12408340,1128.3,"1748"
"16725","2022",1081,7971087,103515,"1627"
"16163","2022",1081,7971087,1960,"1517"
"13470","2022",1716,2867649,37420.77,"1278"
"24082","2022",1292,1577058,36409.07,"2275"
"23604","2022",1314,5070212,85.58,"2249"
"5382","2022",0,2084356,129396.3,"509"
"21731","2022",1619,8354732,40665.89,"2059"
"26525","2022",620,1039439,53731.78,"2546"
"5027","2022",1687,6344483,193928.41,"447"
"7911","2022",1524,4537237,55,"715"
"22075","2022",1619,8354732,8020.2,"2129"
"20053","2022",1900,1175733,473.3,"1908"
"2287","2022",1791,512110,89500,"217"
"9631","2022",624,15700966,437582.6,"958"
"19229","2022",933,12408340,28446.85,"1806"
"25873","2022",873,33040411,117320,"2428"
"12103","2022",1592,5499283,360553.28,"1191"
"15182","2022",1657,6570072,172.43,"1429"
"516","2022",2246,547680,31981.01,"59"
"19019","2022",933,12408340,382.24,"1762"
"23540","2022",1314,5070212,143000,"2235"
"20816","2022",2496,333464,90600,"1998"
"16731","2022",1081,7971087,120396.99,"1631"
"3954","2022",1060,10393170,8443.61,"379"
"25948","2022",873,33040411,11587.85,"2443"
"24098","2022",1292,1577058,20162.15,"2282"
"2580","2022",1060,10393170,10414.49,"270"
"1581","2022",1932,2428098,8942.99,"141"
"492","2022",2246,547680,3497.2,"55"
"8087","2022",1524,4537237,3502.72,"757"
"11224","2022",873,2330281,143719.14,"1069"
"9051","2022",624,15700966,3518.8,"846"
"6521","2022",173,4454497,151028,"608"
"19095","2022",933,12408340,49774.01,"1776"
"11991","2022",1592,5499283,93358.28,"1159"
"12043","2022",1592,5499283,10739.13,"1174"
"2606","2022",1060,10393170,7471.37,"275"
"4842","2022",1687,6344483,28000,"412"
"9735","2022",624,15700966,1754.46,"976"
"21544","2022",1619,8354732,114118.42,"2022"
"5163","2022",1687,6344483,6725.22,"474"
"26122","2022",873,33040411,23460.44,"2489"
"21719","2022",1619,8354732,45876.61,"2057"
"13323","2022",1716,2867649,9734.04,"1245"
"26285","2022",620,1039439,120,"2491"
"5946","2022",947,2754728,40666.11,"527"
"2861","2022",1060,10393170,7185.97,"324"
"26466","2022",620,1039439,8004.09,"2530"
"23341","2022",1314,5070212,23855.36,"2194"
"6064","2022",947,2754728,29223.17,"548"
"11635","2022",873,2330281,56000,"1120"
"4974","2022",1687,6344483,117069.26,"437"
"549","2022",2246,547680,98000,"65"
"19597","2022",1775,2373619,26500,"1830"
"20586","2022",2496,333464,1433.46,"1949"
"25809","2022",873,33040411,903.47,"2420"
"19235","2022",933,12408340,19225.73,"1810"
"20119","2022",1900,1175733,115635.24,"1924"
"3465","2022",1060,10393170,717748.05,"342"
"12068","2022",1592,5499283,2308.51,"1182"
"20810","2022",2496,333464,243556.54,"1996"
"20771","2022",2496,333464,49459.24,"1991"
"2553","2022",1060,10393170,288075.74,"262"
"16734","2022",1081,7971087,12179.25,"1632"
"14002","2022",1657,6570072,188850,"1352"
"25888","2022",873,33040411,29700,"2430"
"15268","2022",1657,6570072,5230.78,"1445"
"4010","2022",1060,10393170,280444.32,"393"
"16754","2022",1081,7971087,105500,"1641"
"23402","2022",1314,5070212,119885.08,"2211"
"761","2022",1485,2187967,4279,"93"
"15291","2022",1657,6570072,54000,"1451"
"5058","2022",1687,6344483,1173.26,"452"
"9449","2022",624,15700966,1494.8,"930"
"16345","2022",1081,7971087,48077.18,"1549"
"9806","2022",624,15700966,2396.31,"996"
"20000","2022",1900,1175733,5595.4,"1894"
"13999","2022",1657,6570072,74700,"1351"
"16531","2022",1081,7971087,20405.23,"1589"
"4837","2022",1687,6344483,27000,"410"
"16827","2022",1081,7971087,32960.36,"1655"
"23292","2022",1314,5070212,21560.49,"2187"
"25949","2022",873,33040411,124464.89,"2444"
"23387","2022",1314,5070212,205949.76,"2203"
"18824","2022",933,12408340,17400,"1724"
"16686","2022",1081,7971087,96005.38,"1621"
"3968","2022",1060,10393170,415359.06,"380"
"19166","2022",933,12408340,14246.43,"1793"
"24972","2022",873,33040411,578072.38,"2308"
"4826","2022",1687,6344483,30112.59,"405"
"13806","2022",1657,6570072,358033.23,"1311"
"15232","2022",1657,6570072,143347.12,"1438"
"21686","2022",1619,8354732,257912.64,"2046"
"25543","2022",873,33040411,20000,"2354"
"8280","2022",1524,4537237,13200.56,"795"
"18724","2022",933,12408340,222009.62,"1711"
"23222","2022",1314,5070212,140,"2167"
"7387","2022",173,4454497,32225,"676"
"1235","2022",1485,2187967,330000,"115"
"23598","2022",1314,5070212,19570.88,"2246"
"16263","2022",1081,7971087,713.9,"1534"
"2246","2022",1791,512110,86053.95,"206"
"13956","2022",1657,6570072,964.41,"1339"
"24055","2022",1292,1577058,1624.72,"2268"
"9147","2022",624,15700966,17320,"863"
"7411","2022",173,4454497,357,"681"
"8011","2022",1524,4537237,7980.11,"736"
"5653","2022",0,2084356,362.94,"513"
"16136","2022",1081,7971087,39000,"1510"
"19165","2022",933,12408340,896.72,"1792"
"9314","2022",624,15700966,63835.1,"902"
"16603","2022",1081,7971087,706.7,"1603"
"11223","2022",873,2330281,80740.01,"1068"
"16444","2022",1081,7971087,10354.52,"1571"
"26570","2022",620,1039439,3736.4,"2561"
"5374","2022",0,2084356,140465.53,"505"
"2432","2022",1791,512110,2856.83,"240"
"13395","2022",1716,2867649,97033.96,"1259"
"15644","2022",1313,2370894,122000,"1461"
"8084","2022",1524,4537237,402074.31,"756"
"21572","2022",1619,8354732,75987.74,"2027"
"2174","2022",1791,512110,3265.61,"188"
"2278","2022",1791,512110,1.22,"212"
"7896","2022",1524,4537237,115242.86,"710"
"10649","2022",878,1877982,5672.3,"1024"
"655","2022",1485,2187967,38.77,"73"
"21577","2022",1619,8354732,87836.06,"2028"
"16718","2022",1081,7971087,676.59,"1626"
"22166","2022",1619,8354732,44000,"2147"
"243","2022",2246,547680,143500,"12"
"25147","2022",873,33040411,34200,"2338"
"13815","2022",1657,6570072,69570.21,"1315"
"23416","2022",1314,5070212,105040.32,"2213"
"2269","2022",1791,512110,40000,"211"
"21659","2022",1619,8354732,79431.61,"2040"
"11083","2022",878,1877982,60500,"1049"
"2524","2022",1060,10393170,104683.39,"256"
"19249","2022",933,12408340,155.98,"1813"
"718","2022",1485,2187967,51900,"86"
"7430","2022",173,4454497,1851.76,"684"
"2487","2022",1060,10393170,60477.16,"250"
"2418","2022",1791,512110,158310,"237"
"11059","2022",878,1877982,1925.54,"1040"
"6230","2022",947,2754728,22242.4,"583"
"6540","2022",173,4454497,412.52,"612"
"2877","2022",1060,10393170,137512.48,"328"
"21716","2022",1619,8354732,55872.71,"2056"
"3996","2022",1060,10393170,17255.26,"389"
"21836","2022",1619,8354732,7632.41,"2082"
"1465","2022",1932,2428098,233800,"121"
"23227","2022",1314,5070212,19835.7,"2170"
"8939","2022",624,15700966,4778.07,"823"
"6497","2022",173,4454497,83741.94,"603"
"380","2022",2246,547680,117660.09,"28"
"18604","2022",933,12408340,28593.5,"1687"
"26523","2022",620,1039439,62866.55,"2545"
"21453","2022",1619,8354732,117.5,"2001"
"23419","2022",1314,5070212,3924.44,"2215"
"13518","2022",1716,2867649,61528.5,"1292"
"13508","2022",1716,2867649,83210.7,"1290"
"9617","2022",624,15700966,3348.65,"955"
"8154","2022",1524,4537237,3294.38,"773"
"12245","2022",1592,5499283,100677.26,"1217"
"832","2022",1485,2187967,137,"108"
"14108","2022",1657,6570072,463168.8,"1385"
"19254","2022",933,12408340,132000,"1814"
"2577","2022",1060,10393170,14307.99,"269"
"26290","2022",620,1039439,77667.39,"2492"
"24933","2022",873,33040411,193.26,"2299"
"6604","2022",173,4454497,5947.56,"626"
"26438","2022",620,1039439,7659,"2523"
"19106","2022",933,12408340,1995,"1777"
"14167","2022",1657,6570072,198778.03,"1395"
"19795","2022",1775,2373619,199.32,"1866"
"3444","2022",1060,10393170,7130.59,"336"
"1599","2022",1932,2428098,465,"147"
"8142","2022",1524,4537237,122793.13,"772"
"19237","2022",933,12408340,23791.05,"1811"
"8896","2022",624,15700966,2833.32,"812"
"11222","2022",873,2330281,50289,"1067"
"423","2022",2246,547680,37757.55,"42"
"25712","2022",873,33040411,1378.31,"2399"
"18673","2022",933,12408340,60835.94,"1697"
"26480","2022",620,1039439,29500.05,"2534"
"758","2022",1485,2187967,1120.6,"92"
"446","2022",2246,547680,868003.19,"49"
"15683","2022",1313,2370894,5463.9,"1470"
"23466","2022",1314,5070212,67988.2,"2225"
"7462","2022",173,4454497,1096,"690"
"12208","2022",1592,5499283,48611.54,"1209"
"16193","2022",1081,7971087,240367.54,"1519"
"2445","2022",1791,512110,327.58,"245"
"15751","2022",1313,2370894,39000,"1486"
"5283","2022",0,2084356,4235.81,"491"
"20599","2022",2496,333464,16363.74,"1952"
"5061","2022",1687,6344483,8800,"454"
"5282","2022",0,2084356,176458.46,"490"
"22051","2022",1619,8354732,23590.71,"2126"
"7316","2022",173,4454497,190640,"656"
"9209","2022",624,15700966,86404,"877"
"9446","2022",624,15700966,146824.76,"929"
"848","2022",1485,2187967,70700.56,"112"
"3992","2022",1060,10393170,758230.36,"386"
"771","2022",1485,2187967,32107.67,"95"
"22049","2022",1619,8354732,4347.47,"2124"
"11076","2022",878,1877982,190.1,"1046"
"19725","2022",1775,2373619,47417.78,"1857"
"2841","2023",1060,10393170,6241.52,"208"
"21955","2023",1619,8354732,111.17,"1411"
"4933","2023",1687,6344483,2790.6,"273"
"24946","2023",873,33040411,23672.71,"1547"
"25975","2023",873,33040411,26576,"1653"
"23526","2023",1314,5070212,7685.67,"1495"
"19000","2023",933,12408340,327.73,"1163"
"2869","2023",1060,10393170,427.48,"212"
"202","2023",2246,547680,66917.2,"2"
"18783","2023",933,12408340,2583.01,"1130"
"684","2023",1485,2187967,1203.27,"48"
"24150","2023",1292,1577058,1108.82,"1537"
"21496","2023",1619,8354732,35433,"1340"
"25875","2023",873,33040411,440,"1640"
"10610","2023",878,1877982,17000,"675"
"21774","2023",1619,8354732,276.73,"1386"
"9589","2023",624,15700966,89.76,"630"
"12175","2023",1592,5499283,6000,"799"
"26046","2023",873,33040411,13606.72,"1669"
"18554","2023",933,12408340,21057.45,"1095"
"9477","2023",624,15700966,429.16,"616"
"26084","2023",873,33040411,791.15,"1678"
"2549","2023",1060,10393170,6150,"158"
"20003","2023",1900,1175733,29500,"1265"
"21965","2023",1619,8354732,219.8,"1414"
"13532","2023",1716,2867649,3071.43,"856"
"9309","2023",624,15700966,9887.47,"595"
"9865","2023",624,15700966,511.66,"673"
"25030","2023",873,33040411,10970.04,"1557"
"7992","2023",1524,4537237,7000,"471"
"7875","2023",1524,4537237,585,"456"
"9102","2023",624,15700966,65210,"557"
"16242","2023",1081,7971087,11.6,"997"
"24014","2023",1292,1577058,5180.38,"1518"
"16353","2023",1081,7971087,1728.39,"1019"
"13363","2023",1716,2867649,9700,"827"
"9122","2023",624,15700966,29589,"560"
"2748","2023",1060,10393170,816.15,"191"
"14089","2023",1657,6570072,680,"898"
"18626","2023",933,12408340,53570,"1104"
"23444","2023",1314,5070212,330.48,"1486"
"14021","2023",1657,6570072,32072.35,"892"
"18709","2023",933,12408340,252.75,"1119"
"25091","2023",873,33040411,15429.9,"1568"
"15764","2023",1313,2370894,1263.53,"975"
"19017","2023",933,12408340,3124.31,"1167"
"12035","2023",1592,5499283,6860,"778"
"11259","2023",873,2330281,8594.98,"721"
"16733","2023",1081,7971087,967.74,"1076"
"16497","2023",1081,7971087,157.5,"1038"
"21500","2023",1619,8354732,1500,"1343"
"21815","2023",1619,8354732,878.78,"1391"
"9171","2023",624,15700966,6373.34,"569"
"3473","2023",1060,10393170,876.9,"222"
"23506","2023",1314,5070212,1326.04,"1492"
"3876","2023",1060,10393170,1080,"236"
"9140","2023",624,15700966,3000,"564"
"2631","2023",1060,10393170,1753.5,"175"
"16468","2023",1081,7971087,3459.7,"1029"
"10734","2023",878,1877982,569.91,"693"
"2325","2023",1791,512110,9870.64,"131"
"2198","2023",1791,512110,2.7,"116"
"8864","2023",624,15700966,1440.63,"527"
"12901","2023",1592,5499283,21.6,"809"
"13426","2023",1716,2867649,359.8,"839"
"20120","2023",1900,1175733,153.34,"1283"
"18546","2023",933,12408340,115,"1093"
"24180","2023",1292,1577058,67.84,"1540"
"8181","2023",1524,4537237,6153.65,"496"
"22093","2023",1619,8354732,9700.36,"1431"
"19660","2023",1775,2373619,3455.91,"1231"
"7965","2023",1524,4537237,9539.89,"463"
"26074","2023",873,33040411,2325.09,"1675"
"13891","2023",1657,6570072,8103.13,"878"
"10696","2023",878,1877982,8164.96,"689"
"15759","2023",1313,2370894,1607.46,"973"
"2757","2023",1060,10393170,75491.64,"194"
"16228","2023",1081,7971087,73504.79,"996"
"8266","2023",1524,4537237,5693.52,"510"
"21850","2023",1619,8354732,2139.8,"1394"
"24001","2023",1292,1577058,4000,"1517"
"19265","2023",933,12408340,29809.8,"1203"
"9410","2023",624,15700966,3113.78,"605"
"9769","2023",624,15700966,342.84,"660"
"16211","2023",1081,7971087,17777,"993"
"26362","2023",620,1039439,7500,"1700"
"8164","2023",1524,4537237,402.9,"494"
"19565","2023",1775,2373619,6508.11,"1215"
"9003","2023",624,15700966,13980.5,"544"
"26311","2023",620,1039439,5551.21,"1694"
"7464","2023",173,4454497,2371.94,"446"
"264","2023",2246,547680,39559.3,"8"
"25588","2023",873,33040411,42008.39,"1599"
"16771","2023",1081,7971087,5181.59,"1083"
"13367","2023",1716,2867649,3921.64,"829"
"16334","2023",1081,7971087,279.3,"1014"
"16354","2023",1081,7971087,22442.19,"1020"
"9714","2023",624,15700966,2438.83,"651"
"18891","2023",933,12408340,57954.71,"1142"
"22069","2023",1619,8354732,3316.66,"1429"
"9184","2023",624,15700966,8.78,"573"
"7960","2023",1524,4537237,19000,"462"
"22066","2023",1619,8354732,4534.25,"1428"
"19257","2023",933,12408340,4184.73,"1201"
"9586","2023",624,15700966,149.1,"629"
"6450","2023",173,4454497,430.54,"390"
"11927","2023",1592,5499283,13090,"765"
"9136","2023",624,15700966,43329.73,"562"
"26310","2023",620,1039439,14390.06,"1693"
"26566","2023",620,1039439,35000,"1728"
"7297","2023",173,4454497,1593.26,"428"
"19764","2023",1775,2373619,2000,"1247"
"24133","2023",1292,1577058,25000,"1534"
"25189","2023",873,33040411,2.93,"1582"
"19582","2023",1775,2373619,13037.88,"1218"
"23132","2023",1314,5070212,21633.51,"1446"
"25696","2023",873,33040411,30200,"1614"
"19998","2023",1900,1175733,984.4,"1263"
"9837","2023",624,15700966,1322.81,"669"
"13915","2023",1657,6570072,35110,"880"
