"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"47956","2015","3","55","1","GO","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,173,17,4331733,35135.2,15000,"593"
"73935","2015","3","55","1","MS","DEM","SERVIÇOS POSTAIS",21,878,8,1818937,40170.98,1031.65,"900"
"46488","2015","3","55","1","GO","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,173,17,4331733,35135.2,162,"563"
"32233","2015","3","55","1","CE","PSDB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",54,1687,22,6271554,42079.91,13000,"392"
"149865","2015","3","55","1","RS","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1619,31,8392033,40504.04,6191.56,"1877"
"109441","2015","3","55","1","PR","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1081,30,7865950,38500,1134.92,"1371"
"21247","2015","3","55","1","BA","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1060,39,10185417,38638.99,3810.75,"266"
"147289","2015","3","55","1","RS","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1619,31,8392033,40504.04,3224.99,"1825"
"8232","2015","3","55","1","AM","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1932,8,2226891,43198.26,1967.64,"102"
"169354","2015","3","55","1","SP","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,873,70,31998432,36671.67,791.73,"2033"
"139015","2015","3","55","1","RO","PSDB","TELEFONIA",54,1900,8,1127154,43300.63,638.03,"1732"
"102348","2015","3","55","1","PE","AVANTE","SERVIÇOS POSTAIS",2,1657,25,6356307,41304.94,305.28,"1250"
"98805","2015","3","55","1","PE","PP","TELEFONIA",38,1657,25,6356307,41304.94,3489.33,"1164"
"144372","2015","3","55","1","RR","REPUBLICANOS","PASSAGEM AÉREA",21,2496,8,299558,45240.67,5345.28,"1781"
"126085","2015","3","55","1","RJ","SOLIDARIEDADE","PASSAGEM AÉREA",15,933,46,12141145,35388.11,9987.57,"1624"
"170405","2015","3","55","1","SP","PV","MANUTENÇÃO DE ESCRITÓRIO",8,873,70,31998432,36671.67,12820.66,"2056"
"107049","2015","3","55","1","PI","PT","SERVIÇOS POSTAIS",68,1313,10,2345694,40599.91,801.77,"1319"
"69138","2015","3","55","1","MG","AVANTE","ASSESSORIA TÉCNICA/JURÍDICA",2,624,53,15248681,35720.85,20000,"828"
"143436","2015","3","55","1","RR","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,2496,8,299558,45240.67,4500,"1767"
"90114","2015","3","55","1","PB","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1716,12,2835882,41660.7,1352.72,"1125"
"101481","2015","3","55","1","PE","MDB","SERVIÇOS POSTAIS",65,1657,25,6356307,41304.94,405.71,"1232"
"87983","2015","3","55","1","PB","PSD","DIVULGAÇÃO MANDATO",36,1716,12,2835882,41660.7,1000,"1085"
"88002","2015","3","55","1","PB","PT","SERVIÇOS POSTAIS",68,1716,12,2835882,41660.7,268.26,"1086"
"30787","2015","3","55","1","CE","PP","TELEFONIA",38,1687,22,6271554,42079.91,605.19,"365"
"57973","2015","3","55","1","MG","MDB","TELEFONIA",65,624,53,15248681,35720.85,26930.78,"746"
"72687","2015","3","55","1","MS","PSB","ASSINATURA DE PUBLICAÇÕES",34,878,8,1818937,40170.98,290.32,"896"
"110384","2015","3","55","1","PR","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,1081,30,7865950,38500,2998.94,"1392"
"35618","2015","3","55","1","DF","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,0,8,1897677,30416.8,1090.96,"445"
"30031","2015","3","55","1","CE","PCdoB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1687,22,6271554,42079.91,204.95,"348"
"122618","2015","3","55","1","RJ","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,933,46,12141145,35388.11,5059,"1530"
"125000","2015","3","55","1","RJ","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,933,46,12141145,35388.11,16338.8,"1605"
"70248","2015","3","55","1","MG","SOLIDARIEDADE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",15,624,53,15248681,35720.85,256,"845"
"169511","2015","3","55","1","SP","CIDADANIA","DIVULGAÇÃO MANDATO",10,873,70,31998432,36671.67,3500,"2037"
"106969","2015","3","55","1","PI","PSB","PASSAGEM AÉREA",34,1313,10,2345694,40599.91,25621.76,"1316"
"100705","2015","3","55","1","PE","SOLIDARIEDADE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",15,1657,25,6356307,41304.94,419,"1215"
"80524","2015","3","55","1","PA","PTB","SERVIÇOS POSTAIS",25,1592,17,5188450,41855.59,289.53,"993"
"49195","2015","3","55","1","GO","PL","SERVIÇOS POSTAIS",34,173,17,4331733,35135.2,185.75,"619"
"40523","2015","3","55","1","ES","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,947,10,2653536,37052.05,2000.25,"530"
"135532","2015","3","55","1","RN","DEM","SERVIÇOS POSTAIS",21,1775,8,2327451,42360.13,675.4,"1678"
"163983","2015","3","55","1","SE","PSB","TELEFONIA",34,1292,8,1454165,39767.4,3295.63,"2003"
"15119","2015","3","55","1","AP","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1791,8,455514,43002.92,7726.5,"186"
"80284","2015","3","55","1","PA","CIDADANIA","TELEFONIA",10,1592,17,5188450,41855.59,4095.07,"987"
"84259","2015","3","55","1","PA","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1592,17,5188450,41855.59,718.89,"999"
"135430","2015","3","55","1","RN","PODEMOS","DIVULGAÇÃO MANDATO",9,1775,8,2327451,42360.13,26650,"1675"
"138415","2015","3","55","1","RO","PSD","TELEFONIA",36,1900,8,1127154,43300.63,2064.48,"1725"
"164106","2015","3","55","1","SE","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1292,8,1454165,39767.4,4190.81,"2007"
"103067","2015","3","55","1","PE","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,1657,25,6356307,41304.94,13283.9,"1265"
"121249","2015","3","55","1","RJ","PSD","PASSAGEM AÉREA",36,933,46,12141145,35388.11,29896.18,"1506"
"99038","2015","3","55","1","PE","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1657,25,6356307,41304.94,7228.43,"1172"
"174689","2015","3","55","1","SP","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,873,70,31998432,36671.67,13548.99,"2084"
"39880","2015","3","55","1","ES","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,947,10,2653536,37052.05,12000,"517"
"45912","2015","3","55","1","GO","PP","SERVIÇOS POSTAIS",38,173,17,4331733,35135.2,1885.36,"549"
"161920","2015","3","55","1","SC","PSDB","DIVULGAÇÃO MANDATO",54,1314,16,4859324,39505.92,15670,"1969"
"19832","2015","3","55","1","BA","PSD","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",36,1060,39,10185417,38638.99,8000,"231"
"114229","2015","3","55","1","PR","PROS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",11,1081,30,7865950,38500,830,"1448"
"109561","2015","3","55","1","PR","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,1081,30,7865950,38500,1732.14,"1374"
"62519","2015","3","55","1","MG","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,624,53,15248681,35720.85,9424.9,"806"
"98587","2015","3","55","1","PE","PROS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11,1657,25,6356307,41304.94,109,"1158"
"170509","2015","3","55","1","SP","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,873,70,31998432,36671.67,1615.55,"2062"
"80344","2015","3","55","1","PA","CIDADANIA","MANUTENÇÃO DE ESCRITÓRIO",10,1592,17,5188450,41855.59,4256.89,"989"
"135529","2015","3","55","1","RN","PSDB","SERVIÇOS POSTAIS",54,1775,8,2327451,42360.13,321.54,"1677"
"114189","2015","3","55","1","PR","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1081,30,7865950,38500,9900,"1447"
"158980","2015","3","55","1","SC","PSDB","TELEFONIA",54,1314,16,4859324,39505.92,4013.38,"1912"
"146579","2015","3","55","1","RS","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1619,31,8392033,40504.04,1118.8,"1813"
"183234","2015","3","55","1","TO","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,620,8,996887,39131.75,4500,"2196"
"51826","2015","3","55","1","MA","PSDB","SERVIÇOS POSTAIS",54,1524,18,4497336,41779.83,884.6,"655"
"160366","2015","3","55","1","SC","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1314,16,4859324,39505.92,14450,"1938"
"148654","2015","3","55","1","RS","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1619,31,8392033,40504.04,6150,"1849"
"137940","2015","3","55","1","RO","MDB","TELEFONIA",65,1900,8,1127154,43300.63,3772.46,"1713"
"148565","2015","3","55","1","RS","REDE","SERVIÇOS POSTAIS",NA,1619,31,8392033,40504.04,826.5,"1848"
"101613","2015","3","55","1","PE","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",15,1657,25,6356307,41304.94,2046.1,"1236"
"163441","2015","3","55","1","SE","PSC","COMBUSTÍVEIS E LUBRIFICANTES",13,1292,8,1454165,39767.4,1695,"1990"
"33969","2015","3","55","1","CE","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1687,22,6271554,42079.91,16730.45,"432"
"183520","2015","3","55","1","TO","PROS","MANUTENÇÃO DE ESCRITÓRIO",11,620,8,996887,39131.75,2258.18,"2204"
"34017","2015","3","55","1","CE","PSDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,1687,22,6271554,42079.91,880.73,"434"
"86225","2015","3","55","1","PA","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",10,1592,17,5188450,41855.59,5600,"1047"
"71799","2015","3","55","1","MS","PT","LOCAÇÃO DE AUTOMÓVEIS",68,878,8,1818937,40170.98,10000,"873"
"3552","2015","3","55","1","AC","PSB","PASSAGEM AÉREA",34,2246,8,506724,44260.6,3974.67,"30"
"102815","2015","3","55","1","PE","PTB","LOCAÇÃO DE AUTOMÓVEIS",25,1657,25,6356307,41304.94,17180.1,"1260"
"149462","2015","3","55","1","RS","PSDB","DIVULGAÇÃO MANDATO",54,1619,31,8392033,40504.04,13695.87,"1864"
"57939","2015","3","55","1","MG","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,624,53,15248681,35720.85,465.11,"744"
"169541","2015","3","55","1","SP","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,873,70,31998432,36671.67,21451,"2039"
"41008","2015","3","55","1","ES","PT","SERVIÇOS POSTAIS",68,947,10,2653536,37052.05,192.15,"544"
"33939","2015","3","55","1","CE","PODEMOS","TELEFONIA",9,1687,22,6271554,42079.91,404.21,"431"
"32580","2015","3","55","1","CE","PCdoB","ASSESSORIA TÉCNICA/JURÍDICA",10,1687,22,6271554,42079.91,9000,"397"
"183912","2015","3","55","1","TO","PP","LOCAÇÃO DE AUTOMÓVEIS",38,620,8,996887,39131.75,9900,"2213"
"38302","2015","3","55","1","ES","PDT","SERVIÇOS POSTAIS",20,947,10,2653536,37052.05,551.4,"485"
"179365","2015","3","55","1","SP","PP","TELEFONIA",38,873,70,31998432,36671.67,7569.9,"2177"
"35894","2015","3","55","1","DF","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,0,8,1897677,30416.8,1256.13,"448"
"22434","2015","3","55","1","BA","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,1060,39,10185417,38638.99,13130.11,"284"
"113681","2015","3","55","1","PR","PSD","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",36,1081,30,7865950,38500,525.35,"1436"
"114473","2015","3","55","1","PR","PV","LOCAÇÃO DE AUTOMÓVEIS",8,1081,30,7865950,38500,1500,"1454"
"103495","2015","3","55","1","PE","AVANTE","ASSESSORIA TÉCNICA/JURÍDICA",2,1657,25,6356307,41304.94,17700,"1273"
"151382","2015","3","55","1","RS","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1619,31,8392033,40504.04,858.7,"1902"
"3454","2015","3","55","1","AC","PSDB","TELEFONIA",54,2246,8,506724,44260.6,1772.49,"27"
"12874","2015","3","55","1","AP","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1791,8,455514,43002.92,227,"141"
"178421","2015","3","55","1","SP","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,873,70,31998432,36671.67,20000,"2154"
"31513","2015","3","55","1","CE","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1687,22,6271554,42079.91,1259.3,"376"
"122173","2015","3","55","1","RJ","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,933,46,12141145,35388.11,4850,"1521"
"111801","2015","3","55","1","PR","CIDADANIA","PASSAGEM AÉREA",10,1081,30,7865950,38500,10451.28,"1398"
"170212","2015","3","55","1","SP","PSDB","TELEFONIA",54,873,70,31998432,36671.67,30310.88,"2052"
"89370","2015","3","55","1","PB","PSB","SERVIÇOS POSTAIS",34,1716,12,2835882,41660.7,100.42,"1111"
"23515","2015","3","55","1","BA","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1060,39,10185417,38638.99,6500,"307"
"139555","2015","3","55","1","RO","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1900,8,1127154,43300.63,758.7,"1749"
"112342","2015","3","55","1","PR","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1081,30,7865950,38500,2168.99,"1410"
"178884","2015","3","55","1","SP","PCdoB","ASSESSORIA TÉCNICA/JURÍDICA",10,873,70,31998432,36671.67,6660,"2166"
"7460","2015","3","55","1","AL","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,1485,9,1995727,40572.24,4646.31,"80"
"104443","2015","3","55","1","PI","PSD","ASSINATURA DE PUBLICAÇÕES",36,1313,10,2345694,40599.91,1344,"1279"
"38128","2015","3","55","1","ES","PP","PASSAGEM AÉREA",38,947,10,2653536,37052.05,30230.49,"482"
"23526","2015","3","55","1","BA","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1060,39,10185417,38638.99,14000.85,"308"
"37388","2015","3","55","1","DF","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,0,8,1897677,30416.8,2656.97,"480"
"10388","2015","3","55","1","AM","PP","TELEFONIA",38,1932,8,2226891,43198.26,6447.63,"107"
"62420","2015","3","55","1","MG","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",36,624,53,15248681,35720.85,385.3,"805"
"88811","2015","3","55","1","PB","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1716,12,2835882,41660.7,4499.77,"1101"
"52837","2015","3","55","1","MA","CIDADANIA","TELEFONIA",10,1524,18,4497336,41779.83,716.89,"678"
"124661","2015","3","55","1","RJ","PSD","SERVIÇOS POSTAIS",36,933,46,12141145,35388.11,1081.35,"1591"
"122557","2015","3","55","1","RJ","PODEMOS","TELEFONIA",9,933,46,12141145,35388.11,1020.17,"1529"
"98239","2015","3","55","1","PE","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1657,25,6356307,41304.94,1479.11,"1151"
"13439","2015","3","55","1","AP","PSB","PASSAGEM AÉREA",34,1791,8,455514,43002.92,14932.9,"154"
"30341","2015","3","55","1","CE","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,1687,22,6271554,42079.91,9980,"353"
"51114","2015","3","55","1","MA","PATRIOTA","DIVULGAÇÃO MANDATO",5,1524,18,4497336,41779.83,19700,"638"
"87400","2015","3","55","1","PB","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1716,12,2835882,41660.7,2000,"1077"
"18095","2015","3","55","1","BA","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1060,39,10185417,38638.99,595.02,"201"
"126273","2015","3","55","1","RJ","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,933,46,12141145,35388.11,412.5,"1628"
"175976","2015","3","55","1","SP","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,873,70,31998432,36671.67,3357.91,"2107"
"40646","2015","3","55","1","ES","PP","TELEFONIA",38,947,10,2653536,37052.05,3124.41,"532"
"146559","2015","3","55","1","RS","DEM","ASSESSORIA TÉCNICA/JURÍDICA",21,1619,31,8392033,40504.04,2000,"1812"
"40238","2015","3","55","1","ES","PP","MANUTENÇÃO DE ESCRITÓRIO",38,947,10,2653536,37052.05,5068.43,"524"
"135961","2015","3","55","1","RN","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1775,8,2327451,42360.13,679.81,"1687"
"22042","2015","3","55","1","BA","PODEMOS","TELEFONIA",9,1060,39,10185417,38638.99,1532.48,"278"
"164402","2015","3","55","1","SE","REPUBLICANOS","SERVIÇOS POSTAIS",21,1292,8,1454165,39767.4,192.59,"2012"
"100495","2015","3","55","1","PE","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1657,25,6356307,41304.94,735,"1207"
"108555","2015","3","55","1","PR","PL","DIVULGAÇÃO MANDATO",34,1081,30,7865950,38500,7461,"1350"
"139095","2015","3","55","1","RO","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1900,8,1127154,43300.63,655.82,"1735"
"17996","2015","3","55","1","BA","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1060,39,10185417,38638.99,3489.56,"196"
"112123","2015","3","55","1","PR","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1081,30,7865950,38500,10627.44,"1404"
"149761","2015","3","55","1","RS","DEM","DIVULGAÇÃO MANDATO",21,1619,31,8392033,40504.04,8187.5,"1874"
"143999","2015","3","55","1","RR","PL","PASSAGEM AÉREA",34,2496,8,299558,45240.67,26886.08,"1776"
"40958","2015","3","55","1","ES","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,947,10,2653536,37052.05,9200,"541"
"147736","2015","3","55","1","RS","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1619,31,8392033,40504.04,5685.22,"1829"
"102415","2015","3","55","1","PE","PATRIOTA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",5,1657,25,6356307,41304.94,987.4,"1251"
"88925","2015","3","55","1","PB","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1716,12,2835882,41660.7,6000,"1106"
"184461","2015","3","55","1","TO","PROS","ASSESSORIA TÉCNICA/JURÍDICA",11,620,8,996887,39131.75,354.9,"2226"
"36014","2015","3","55","1","DF","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,0,8,1897677,30416.8,4300,"452"
"30447","2015","3","55","1","CE","PTB","DIVULGAÇÃO MANDATO",25,1687,22,6271554,42079.91,7300,"356"
"161711","2015","3","55","1","SC","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1314,16,4859324,39505.92,317.7,"1965"
"146103","2015","3","55","1","RS","PTB","TELEFONIA",25,1619,31,8392033,40504.04,8030.39,"1801"
"139256","2015","3","55","1","RO","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1900,8,1127154,43300.63,8745,"1741"
"123925","2015","3","55","1","RJ","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,933,46,12141145,35388.11,2653.69,"1563"
"150056","2015","3","55","1","RS","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1619,31,8392033,40504.04,1871.4,"1879"
"4029","2015","3","55","1","AL","PODEMOS","TELEFONIA",9,1485,9,1995727,40572.24,599.4,"42"
"115420","2015","3","55","1","PR","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1081,30,7865950,38500,2972.23,"1472"
"105573","2015","3","55","1","PI","PP","DIVULGAÇÃO MANDATO",38,1313,10,2345694,40599.91,4000,"1298"
"145915","2015","3","55","1","RS","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1619,31,8392033,40504.04,3798.64,"1797"
"61858","2015","3","55","1","MG","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,624,53,15248681,35720.85,1039.15,"790"
"62137","2015","3","55","1","MG","PT","SERVIÇOS POSTAIS",68,624,53,15248681,35720.85,5327.09,"797"
"150252","2015","3","55","1","RS","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1619,31,8392033,40504.04,9315.42,"1882"
"32240","2015","3","55","1","CE","AVANTE","SERVIÇOS POSTAIS",2,1687,22,6271554,42079.91,117.38,"393"
"106960","2015","3","55","1","PI","PSB","DIVULGAÇÃO MANDATO",34,1313,10,2345694,40599.91,3200,"1314"
"122341","2015","3","55","1","RJ","PATRIOTA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,933,46,12141145,35388.11,1114.5,"1525"
"83945","2015","3","55","1","PA","PODEMOS","PASSAGEM AÉREA",9,1592,17,5188450,41855.59,8726.79,"996"
"108388","2015","3","55","1","PR","PSB","DIVULGAÇÃO MANDATO",34,1081,30,7865950,38500,3700,"1343"
"79576","2015","3","55","1","PA","PSDB","TELEFONIA",54,1592,17,5188450,41855.59,4050.33,"972"
"31279","2015","3","55","1","CE","PCdoB","PASSAGEM AÉREA",10,1687,22,6271554,42079.91,11664.61,"370"
"46514","2015","3","55","1","GO","PT","MANUTENÇÃO DE ESCRITÓRIO",68,173,17,4331733,35135.2,8916.89,"564"
"183519","2015","3","55","1","TO","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,620,8,996887,39131.75,295,"2203"
"29150","2015","3","55","1","CE","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1687,22,6271554,42079.91,12900.1,"326"
"30769","2015","3","55","1","CE","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,1687,22,6271554,42079.91,1084.19,"363"
"112166","2015","3","55","1","PR","PV","SERVIÇOS POSTAIS",8,1081,30,7865950,38500,231.94,"1408"
"29604","2015","3","55","1","CE","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,1687,22,6271554,42079.91,4325.84,"341"
"150639","2015","3","55","1","RS","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1619,31,8392033,40504.04,2489.2,"1891"
"2907","2015","3","55","1","AC","PSDB","PASSAGEM AÉREA",54,2246,8,506724,44260.6,8814.6,"20"
"12487","2015","3","55","1","AP","PDT","PASSAGEM AÉREA",20,1791,8,455514,43002.92,6587.52,"135"
"7600","2015","3","55","1","AL","PDT","PASSAGEM AÉREA",20,1485,9,1995727,40572.24,12846.61,"85"
"39262","2015","3","55","1","ES","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,947,10,2653536,37052.05,3000,"508"
"72448","2015","3","55","1","MS","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,878,8,1818937,40170.98,10145.4,"887"
"3561","2015","3","55","1","AC","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,2246,8,506724,44260.6,4431.51,"31"
"4096","2015","3","55","1","AL","PSB","TELEFONIA",34,1485,9,1995727,40572.24,1421.46,"47"
"10860","2015","3","55","1","AM","MDB","PASSAGEM AÉREA",65,1932,8,2226891,43198.26,12793.39,"123"
"149190","2015","3","55","1","RS","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1619,31,8392033,40504.04,702.95,"1860"
"123552","2015","3","55","1","RJ","PTB","SERVIÇOS POSTAIS",25,933,46,12141145,35388.11,11346.77,"1553"
"38936","2015","3","55","1","ES","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,947,10,2653536,37052.05,8082.69,"500"
"57260","2015","3","55","1","MG","SOLIDARIEDADE","TELEFONIA",15,624,53,15248681,35720.85,2018.23,"722"
"104585","2015","4","55","1","PI","PT","DIVULGAÇÃO MANDATO",68,1313,10,2345694,40599.91,4980,"1300"
"149276","2015","4","55","1","RS","PTB","SERVIÇOS POSTAIS",25,1619,31,8392033,40504.04,764.74,"1866"
"71484","2015","4","55","1","MS","PSB","TELEFONIA",34,878,8,1818937,40170.98,2098.08,"869"
"46924","2015","4","55","1","GO","PTB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",25,173,17,4331733,35135.2,14930,"566"
"61410","2015","4","55","1","MG","AVANTE","DIVULGAÇÃO MANDATO",2,624,53,15248681,35720.85,3000,"782"
"123574","2015","4","55","1","RJ","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,933,46,12141145,35388.11,12583.67,"1584"
"86881","2015","4","55","1","PB","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1716,12,2835882,41660.7,1778.64,"1081"
"136094","2015","4","55","1","RN","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1775,8,2327451,42360.13,6000,"1697"
"106527","2015","4","55","1","PI","PTB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",25,1313,10,2345694,40599.91,17000,"1318"
"85398","2015","4","55","1","PA","PP","SERVIÇOS POSTAIS",38,1592,17,5188450,41855.59,429.1,"1047"
"124704","2015","4","55","1","RJ","PSOL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",5,933,46,12141145,35388.11,190.89,"1612"
"97824","2015","4","55","1","PE","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,1657,25,6356307,41304.94,4739.14,"1164"
"47825","2015","4","55","1","GO","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,173,17,4331733,35135.2,166.19,"585"
"31280","2015","4","55","1","CE","AVANTE","ASSESSORIA TÉCNICA/JURÍDICA",2,1687,22,6271554,42079.91,5000,"374"
"10605","2015","4","55","1","AM","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1932,8,2226891,43198.26,6500,"120"
"70724","2015","4","55","1","MG","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,624,53,15248681,35720.85,25821.62,"856"
"57790","2015","4","55","1","MG","PSL","TELEFONIA",1,624,53,15248681,35720.85,540.94,"732"
"160554","2015","4","55","1","SC","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1314,16,4859324,39505.92,1372.95,"1955"
"99955","2015","4","55","1","PE","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",15,1657,25,6356307,41304.94,789.97,"1215"
