"","id","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","quantidade","orig.id"
"125593",147411,"2015","2","55","1","PR","PSL","TELEFONIA",1,1081,30,7865950,38500,40.87,1,"2"
"126249",160031,"2015","2","55","1","PR","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1081,30,7865950,38500,17500,3,"9"
"128208",871,"2015","2","55","1","PR","PTB","TELEFONIA",25,1081,30,7865950,38500,4117,15,"6"
"124498",33310,"2015","2","55","1","PR","PV","PASSAGEM AÉREA",8,1081,30,7865950,38500,8648.15,18,"5"
"138771",81595,"2015","2","55","1","RJ","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,933,46,12141145,35388.11,33250,6,"8"
"139123",60324,"2015","2","55","1","RJ","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,933,46,12141145,35388.11,13239.47,11,"9"
"138692",127212,"2015","2","55","1","RJ","PATRIOTA","DIVULGAÇÃO MANDATO",5,933,46,12141145,35388.11,1365,2,"6"
"140127",14209,"2015","2","55","1","RJ","PCdoB","SERVIÇOS POSTAIS",10,933,46,12141145,35388.11,291.24,5,"8"
"136976",36755,"2015","2","55","1","RJ","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,933,46,12141145,35388.11,874.72,5,"6"
"139637",25477,"2015","2","55","1","RJ","PL","LOCAÇÃO DE AUTOMÓVEIS",34,933,46,12141145,35388.11,18000,4,"9"
"134091",194217,"2015","2","55","1","RJ","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,933,46,12141145,35388.11,706.9,11,"4"
"133591",122418,"2015","2","55","1","RJ","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,933,46,12141145,35388.11,3103.91,26,"2"
"135784",58617,"2015","2","55","1","RJ","PROS","TELEFONIA",11,933,46,12141145,35388.11,2852.59,21,"6"
"140371",60953,"2015","2","55","1","RJ","PSB","SERVIÇOS POSTAIS",34,933,46,12141145,35388.11,315.33,5,"8"
"135724",41900,"2015","2","55","1","RJ","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,933,46,12141145,35388.11,2556.3,24,"4"
"135600",138540,"2015","2","55","1","RJ","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,933,46,12141145,35388.11,365,12,"2"
"133457",49361,"2015","2","55","1","RJ","PSL","TELEFONIA",1,933,46,12141145,35388.11,1785.9,11,"1"
"134592",517,"2015","2","55","1","RJ","PSOL","PASSAGEM AÉREA",5,933,46,12141145,35388.11,19125.56,45,"2"
"138379",79930,"2015","2","55","1","RJ","PT","MANUTENÇÃO DE ESCRITÓRIO",68,933,46,12141145,35388.11,27974.71,14,"5"
"137804",163862,"2015","2","55","1","RJ","PTB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",25,933,46,12141145,35388.11,155.5,2,"8"
"136684",167130,"2015","2","55","1","RJ","REDE","PASSAGEM AÉREA",NA,933,46,12141145,35388.11,8502.99,31,"1"
"133817",183282,"2015","2","55","1","RJ","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,933,46,12141145,35388.11,1353.97,4,"1"
"139550",13082,"2015","2","55","1","RJ","SOLIDARIEDADE","TELEFONIA",15,933,46,12141145,35388.11,2085.59,13,"5"
"147097",76495,"2015","2","55","1","RN","DEM","PASSAGEM AÉREA",21,1775,8,2327451,42360.13,15406.24,15,"2"
"150110",163974,"2015","2","55","1","RN","MDB","TELEFONIA",65,1775,8,2327451,42360.13,516.32,5,"2"
"150690",82037,"2015","2","55","1","RN","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,1775,8,2327451,42360.13,921.27,10,"10"
"147659",191390,"2015","2","55","1","RN","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1775,8,2327451,42360.13,4340.06,6,"4"
"147607",128304,"2015","2","55","1","RN","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1775,8,2327451,42360.13,10,1,"2"
"146568",121025,"2015","2","55","1","RN","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1775,8,2327451,42360.13,1409.69,3,"1"
"147488",32506,"2015","2","55","1","RN","PSDB","PASSAGEM AÉREA",54,1775,8,2327451,42360.13,11286.18,15,"1"
"153587",76457,"2015","2","55","1","RO","DEM","DIVULGAÇÃO MANDATO",21,1900,8,1127154,43300.63,250,1,"4"
"154905",76910,"2015","2","55","1","RO","MDB","DIVULGAÇÃO MANDATO",65,1900,8,1127154,43300.63,3000,3,"9"
"154821",22784,"2015","2","55","1","RO","PL","SERVIÇOS POSTAIS",34,1900,8,1127154,43300.63,50.14,1,"8"
"153330",184132,"2015","2","55","1","RO","PSD","SERVIÇOS POSTAIS",36,1900,8,1127154,43300.63,164.06,4,"2"
"152688",74439,"2015","2","55","1","RO","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1900,8,1127154,43300.63,96.53,2,"1"
"153929",112849,"2015","2","55","1","RO","PTB","PASSAGEM AÉREA",25,1900,8,1127154,43300.63,9096.44,9,"3"
"153415",146777,"2015","2","55","1","RO","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,1900,8,1127154,43300.63,4300,2,"2"
"160444",149802,"2015","2","55","1","RR","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,2496,8,299558,45240.67,900,1,"5"
"159171",27345,"2015","2","55","1","RR","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,2496,8,299558,45240.67,1282.6,3,"5"
"160541",101330,"2015","2","55","1","RR","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,2496,8,299558,45240.67,8000,1,"8"
"159314",185593,"2015","2","55","1","RR","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,2496,8,299558,45240.67,2000,1,"5"
"159223",179298,"2015","2","55","1","RR","PP","TELEFONIA",38,2496,8,299558,45240.67,316.11,5,"2"
"156076",23521,"2015","2","55","1","RR","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,2496,8,299558,45240.67,3000,1,"1"
"159846",65607,"2015","2","55","1","RR","REPUBLICANOS","PASSAGEM AÉREA",21,2496,8,299558,45240.67,7068.28,12,"5"
"162610",180847,"2015","2","55","1","RS","DEM","ASSESSORIA TÉCNICA/JURÍDICA",21,1619,31,8392033,40504.04,10000,3,"2"
"167854",59231,"2015","2","55","1","RS","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1619,31,8392033,40504.04,2022.86,26,"12"
"162464",104914,"2015","2","55","1","RS","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1619,31,8392033,40504.04,2032.19,36,"1"
"167529",136008,"2015","2","55","1","RS","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1619,31,8392033,40504.04,5403.78,5,"8"
"164033",122388,"2015","2","55","1","RS","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1619,31,8392033,40504.04,25059.4,5,"8"
"164770",152960,"2015","2","55","1","RS","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1619,31,8392033,40504.04,4344.8,38,"4"
"161986",138888,"2015","2","55","1","RS","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1619,31,8392033,40504.04,9200,2,"1"
"164425",88115,"2015","2","55","1","RS","PSDB","PASSAGEM AÉREA",54,1619,31,8392033,40504.04,25739.94,32,"9"
"162405",105596,"2015","2","55","1","RS","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1619,31,8392033,40504.04,782.32,59,"2"
"167431",62807,"2015","2","55","1","RS","PTB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",25,1619,31,8392033,40504.04,743,6,"11"
"167023",189959,"2015","2","55","1","RS","REDE","MANUTENÇÃO DE ESCRITÓRIO",NA,1619,31,8392033,40504.04,4683.38,4,"6"
"167947",193351,"2015","2","55","1","RS","REPUBLICANOS","PASSAGEM AÉREA",21,1619,31,8392033,40504.04,7068.68,5,"6"
"176882",168828,"2015","2","55","1","SC","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,1314,16,4859324,39505.92,3527.11,12,"3"
"178475",125702,"2015","2","55","1","SC","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1314,16,4859324,39505.92,275.72,2,"3"
"177526",107365,"2015","2","55","1","SC","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,1314,16,4859324,39505.92,357.96,2,"6"
"176985",62300,"2015","2","55","1","SC","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1314,16,4859324,39505.92,206,3,"2"
"179864",203687,"2015","2","55","1","SC","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1314,16,4859324,39505.92,7155.57,11,"10"
"178999",184358,"2015","2","55","1","SC","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1314,16,4859324,39505.92,3688.52,27,"7"
"178901",131898,"2015","2","55","1","SC","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1314,16,4859324,39505.92,901.3,27,"12"
"177608",86094,"2015","2","55","1","SC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,1314,16,4859324,39505.92,2522.67,36,"4"
"182779",27344,"2015","2","55","1","SE","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1292,8,1454165,39767.4,10000,1,"6"
"182402",100831,"2015","2","55","1","SE","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1292,8,1454165,39767.4,10000,1,"3"
"181175",46523,"2015","2","55","1","SE","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1292,8,1454165,39767.4,736.69,7,"2"
"181757",140596,"2015","2","55","1","SE","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1292,8,1454165,39767.4,10000,2,"2"
"182095",148399,"2015","2","55","1","SE","PSC","SERVIÇOS POSTAIS",13,1292,8,1454165,39767.4,72,1,"4"
"181081",47747,"2015","2","55","1","SE","PSD","PASSAGEM AÉREA",36,1292,8,1454165,39767.4,3697.86,3,"2"
"181438",162588,"2015","2","55","1","SE","PT","DIVULGAÇÃO MANDATO",68,1292,8,1454165,39767.4,1500,1,"4"
"180707",20679,"2015","2","55","1","SE","REPUBLICANOS","TELEFONIA",21,1292,8,1454165,39767.4,819.62,4,"1"
"194123",36278,"2015","2","55","1","SP","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,873,70,31998432,36671.67,1822.81,16,"3"
"198132",125061,"2015","2","55","1","SP","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,873,70,31998432,36671.67,1060.02,113,"7"
"194256",74062,"2015","2","55","1","SP","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,873,70,31998432,36671.67,18000,1,"4"
"197518",43416,"2015","2","55","1","SP","PCdoB","ASSESSORIA TÉCNICA/JURÍDICA",10,873,70,31998432,36671.67,6660,1,"5"
"197917",115315,"2015","2","55","1","SP","PL","MANUTENÇÃO DE ESCRITÓRIO",34,873,70,31998432,36671.67,30004.38,22,"9"
"188727",149583,"2015","2","55","1","SP","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,873,70,31998432,36671.67,1352.2,23,"2"
"195082",72326,"2015","2","55","1","SP","PP","LOCAÇÃO DE AUTOMÓVEIS",38,873,70,31998432,36671.67,2400,2,"4"
"195670",71126,"2015","2","55","1","SP","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,873,70,31998432,36671.67,374.6,22,"3"
"198235",21786,"2015","2","55","1","SP","PSC","PASSAGEM AÉREA",13,873,70,31998432,36671.67,6781.71,13,"6"
"194654",37396,"2015","2","55","1","SP","PSD","TELEFONIA",36,873,70,31998432,36671.67,1496.48,11,"4"
"198184",3927,"2015","2","55","1","SP","PSDB","DIVULGAÇÃO MANDATO",54,873,70,31998432,36671.67,16035,6,"11"
"189658",150454,"2015","2","55","1","SP","PSL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",1,873,70,31998432,36671.67,823.9,3,"5"
"199199",1544,"2015","2","55","1","SP","PSOL","DIVULGAÇÃO MANDATO",5,873,70,31998432,36671.67,10618.9,4,"8"
"188662",117810,"2015","2","55","1","SP","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,873,70,31998432,36671.67,3927.49,188,"2"
"196057",70379,"2015","2","55","1","SP","PTB","DIVULGAÇÃO MANDATO",25,873,70,31998432,36671.67,9000,4,"2"
"200153",86114,"2015","2","55","1","SP","PV","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,873,70,31998432,36671.67,568.88,10,"10"
"188504",29882,"2015","2","55","1","SP","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",21,873,70,31998432,36671.67,100,1,"2"
"188373",157919,"2015","2","55","1","SP","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",15,873,70,31998432,36671.67,660,10,"1"
"203982",135412,"2015","2","55","1","TO","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,620,8,996887,39131.75,4089.73,15,"2"
"205282",42129,"2015","2","55","1","TO","MDB","PASSAGEM AÉREA",65,620,8,996887,39131.75,713.93,1,"3"
"203910",140739,"2015","2","55","1","TO","PL","TELEFONIA",34,620,8,996887,39131.75,1148.33,4,"2"
"204277",112515,"2015","2","55","1","TO","PP","DIVULGAÇÃO MANDATO",38,620,8,996887,39131.75,7500,1,"4"
"203616",162121,"2015","2","55","1","TO","PROS","TELEFONIA",11,620,8,996887,39131.75,818.49,5,"2"
"205128",193194,"2015","2","55","1","TO","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,620,8,996887,39131.75,100.26,2,"4"
"204288",178853,"2015","2","55","1","TO","REPUBLICANOS","TELEFONIA",21,620,8,996887,39131.75,1777.72,10,"5"
"3991",109114,"2015","3","55","1","AC","DEM","PASSAGEM AÉREA",21,2246,8,506724,44260.6,12122.48,12,"10"
"178",141738,"2015","3","55","1","AC","MDB","PASSAGEM AÉREA",65,2246,8,506724,44260.6,17524.81,24,"1"
"4190",137644,"2015","3","55","1","AC","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,2246,8,506724,44260.6,5600,2,"8"
"2623",122976,"2015","3","55","1","AC","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,2246,8,506724,44260.6,369.58,5,"3"
"4057",78396,"2015","3","55","1","AC","PT","PASSAGEM AÉREA",68,2246,8,506724,44260.6,27893.97,35,"9"
"8804",49427,"2015","3","55","1","AL","AVANTE","TELEFONIA",2,1485,9,1995727,40572.24,2986.81,10,"5"
"7437",182865,"2015","3","55","1","AL","PDT","TELEFONIA",20,1485,9,1995727,40572.24,1217.28,10,"3"
"8434",152351,"2015","3","55","1","AL","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1485,9,1995727,40572.24,10000,1,"3"
"8771",98427,"2015","3","55","1","AL","PODEMOS","DIVULGAÇÃO MANDATO",9,1485,9,1995727,40572.24,3500,2,"8"
"4952",3488,"2015","3","55","1","AL","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1485,9,1995727,40572.24,810.5,1,"2"
"8226",200,"2015","3","55","1","AL","PSB","DIVULGAÇÃO MANDATO",34,1485,9,1995727,40572.24,7670,1,"5"
"8884",30155,"2015","3","55","1","AL","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1485,9,1995727,40572.24,48.5,1,"6"
"8214",96338,"2015","3","55","1","AL","PSDB","TELEFONIA",54,1485,9,1995727,40572.24,933.86,7,"6"
"8617",156067,"2015","3","55","1","AL","PT","DIVULGAÇÃO MANDATO",68,1485,9,1995727,40572.24,12500,4,"8"
"12237",71104,"2015","3","55","1","AM","DEM","DIVULGAÇÃO MANDATO",21,1932,8,2226891,43198.26,1200,1,"6"
"11996",105803,"2015","3","55","1","AM","MDB","SERVIÇOS POSTAIS",65,1932,8,2226891,43198.26,114.6,3,"3"
"12615",149139,"2015","3","55","1","AM","PDT","SERVIÇOS POSTAIS",20,1932,8,2226891,43198.26,68.96,2,"8"
"9050",198551,"2015","3","55","1","AM","PL","PASSAGEM AÉREA",34,1932,8,2226891,43198.26,21537.73,11,"1"
"12641",77131,"2015","3","55","1","AM","PP","SERVIÇOS POSTAIS",38,1932,8,2226891,43198.26,216.22,4,"5"
"12154",180614,"2015","3","55","1","AM","PSDB","ASSINATURA DE PUBLICAÇÕES",54,1932,8,2226891,43198.26,480,1,"5"
"11832",143210,"2015","3","55","1","AM","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",21,1932,8,2226891,43198.26,200,1,"6"
"15866",161837,"2015","3","55","1","AP","MDB","SERVIÇOS POSTAIS",65,1791,8,455514,43002.92,1124.04,6,"4"
"15775",138034,"2015","3","55","1","AP","PCdoB","DIVULGAÇÃO MANDATO",10,1791,8,455514,43002.92,18100,1,"6"
"16591",71003,"2015","3","55","1","AP","PDT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",20,1791,8,455514,43002.92,8000,1,"6"
"14657",112965,"2015","3","55","1","AP","PL","TELEFONIA",34,1791,8,455514,43002.92,353.82,8,"1"
"14567",80999,"2015","3","55","1","AP","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,1791,8,455514,43002.92,7600,1,"3"
"14408",152355,"2015","3","55","1","AP","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1791,8,455514,43002.92,25060,7,"2"
"14624",122732,"2015","3","55","1","AP","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1791,8,455514,43002.92,247,9,"1"
"16522",86580,"2015","3","55","1","AP","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1791,8,455514,43002.92,524.3,7,"6"
"22680",125131,"2015","3","55","1","BA","DEM","PASSAGEM AÉREA",21,1060,39,10185417,38638.99,43425.24,110,"6"
"19905",87711,"2015","3","55","1","BA","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1060,39,10185417,38638.99,552,1,"1"
"24537",56407,"2015","3","55","1","BA","PATRIOTA","TELEFONIA",5,1060,39,10185417,38638.99,3109.23,16,"7"
"22905",95937,"2015","3","55","1","BA","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,1060,39,10185417,38638.99,13500,3,"7"
"21562",198976,"2015","3","55","1","BA","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,1060,39,10185417,38638.99,400,2,"2"
"22587",157311,"2015","3","55","1","BA","PL","TELEFONIA",34,1060,39,10185417,38638.99,12624.84,54,"5"
"25129",73914,"2015","3","55","1","BA","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,1060,39,10185417,38638.99,8400,1,"7"
"24472",38403,"2015","3","55","1","BA","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1060,39,10185417,38638.99,8634.76,14,"9"
"25457",46213,"2015","3","55","1","BA","PSB","ASSESSORIA TÉCNICA/JURÍDICA",34,1060,39,10185417,38638.99,13000,1,"5"
"26408",174931,"2015","3","55","1","BA","PSC","TELEFONIA",13,1060,39,10185417,38638.99,391.63,8,"7"
"24742",72856,"2015","3","55","1","BA","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,1060,39,10185417,38638.99,8600,1,"7"
"22645",25157,"2015","3","55","1","BA","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1060,39,10185417,38638.99,2861.31,5,"5"
"22583",199663,"2015","3","55","1","BA","PT","PASSAGEM AÉREA",68,1060,39,10185417,38638.99,61454.55,160,"6"
"23123",42817,"2015","3","55","1","BA","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1060,39,10185417,38638.99,8000,1,"7"
"20737",99000,"2015","3","55","1","BA","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,1060,39,10185417,38638.99,1500,1,"4"
"32784",92281,"2015","3","55","1","CE","AVANTE","TELEFONIA",2,1687,22,6271554,42079.91,805.79,10,"1"
"38066",26553,"2015","3","55","1","CE","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1687,22,6271554,42079.91,10000,4,"6"
"35275",58130,"2015","3","55","1","CE","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1687,22,6271554,42079.91,6000,1,"3"
"36088",44595,"2015","3","55","1","CE","PCdoB","DIVULGAÇÃO MANDATO",10,1687,22,6271554,42079.91,350,1,"5"
"35427",172959,"2015","3","55","1","CE","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20,1687,22,6271554,42079.91,125,3,"7"
"34312",4155,"2015","3","55","1","CE","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1687,22,6271554,42079.91,92.13,2,"5"
"34260",115563,"2015","3","55","1","CE","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,1687,22,6271554,42079.91,9980,1,"5"
"34747",178291,"2015","3","55","1","CE","PP","TELEFONIA",38,1687,22,6271554,42079.91,605.19,7,"2"
"37849",151541,"2015","3","55","1","CE","PROS","PASSAGEM AÉREA",11,1687,22,6271554,42079.91,11416.25,16,"4"
"32622",110203,"2015","3","55","1","CE","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1687,22,6271554,42079.91,3241.98,5,"1"
"38183",85135,"2015","3","55","1","CE","PSD","TELEFONIA",36,1687,22,6271554,42079.91,1064.22,8,"5"
"36367",41939,"2015","3","55","1","CE","PSDB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",54,1687,22,6271554,42079.91,13000,2,"5"
"36862",130875,"2015","3","55","1","CE","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1687,22,6271554,42079.91,9537.26,9,"10"
"33255",167950,"2015","3","55","1","CE","PTB","PASSAGEM AÉREA",25,1687,22,6271554,42079.91,12225.19,34,"2"
"35439",59765,"2015","3","55","1","CE","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1687,22,6271554,42079.91,1120.81,13,"6"
"38296",124926,"2015","3","55","1","CE","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,1687,22,6271554,42079.91,10050,5,"7"
"40255",46574,"2015","3","55","1","DF","DEM","DIVULGAÇÃO MANDATO",21,0,8,1897677,30416.8,550,1,"1"
"42047",37227,"2015","3","55","1","DF","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,0,8,1897677,30416.8,2656.97,15,"6"
"41408",156936,"2015","3","55","1","DF","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,0,8,1897677,30416.8,4373.07,3,"4"
"41611",65616,"2015","3","55","1","DF","PP","LOCAÇÃO DE AUTOMÓVEIS",38,0,8,1897677,30416.8,2346.74,1,"5"
"40103",31406,"2015","3","55","1","DF","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,0,8,1897677,30416.8,1090.96,2,"2"
"41442",168862,"2015","3","55","1","DF","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,0,8,1897677,30416.8,3210,1,"2"
"40419",101294,"2015","3","55","1","DF","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,0,8,1897677,30416.8,2789.75,18,"2"
"41368",163518,"2015","3","55","1","DF","SOLIDARIEDADE","TELEFONIA",15,0,8,1897677,30416.8,1273.23,6,"2"
"45410",161006,"2015","3","55","1","ES","MDB","DIVULGAÇÃO MANDATO",65,947,10,2653536,37052.05,16700,2,"4"
"43572",77548,"2015","3","55","1","ES","PCdoB","PASSAGEM AÉREA",10,947,10,2653536,37052.05,13424.49,15,"2"
"43277",161196,"2015","3","55","1","ES","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,947,10,2653536,37052.05,3000,1,"5"
"43495",83984,"2015","3","55","1","ES","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,947,10,2653536,37052.05,1682.61,16,"2"
"45278",29908,"2015","3","55","1","ES","PSB","PASSAGEM AÉREA",34,947,10,2653536,37052.05,15122.91,35,"5"
"45072",56560,"2015","3","55","1","ES","PSDB","SERVIÇOS POSTAIS",54,947,10,2653536,37052.05,106.95,7,"7"
"44491",2094,"2015","3","55","1","ES","PSL","PASSAGEM AÉREA",1,947,10,2653536,37052.05,22569.87,20,"6"
"44920",130572,"2015","3","55","1","ES","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,947,10,2653536,37052.05,277.03,3,"5"
"43537",110847,"2015","3","55","1","ES","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",15,947,10,2653536,37052.05,5000,2,"2"
"51970",116993,"2015","3","55","1","GO","CIDADANIA","SERVIÇOS POSTAIS",10,173,17,4331733,35135.2,279.99,1,"3"
"52711",17868,"2015","3","55","1","GO","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,173,17,4331733,35135.2,8900,1,"2"
"54204",198142,"2015","3","55","1","GO","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,173,17,4331733,35135.2,5000,1,"5"
"55081",66198,"2015","3","55","1","GO","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,173,17,4331733,35135.2,4500,13,"7"
"51417",203619,"2015","3","55","1","GO","PP","SERVIÇOS POSTAIS",38,173,17,4331733,35135.2,1885.36,36,"2"
"51462",5125,"2015","3","55","1","GO","PSDB","TELEFONIA",54,173,17,4331733,35135.2,4979.4,25,"1"
"52648",132319,"2015","3","55","1","GO","PSL","TELEFONIA",1,173,17,4331733,35135.2,416.93,7,"1"
"55267",56289,"2015","3","55","1","GO","PT","TELEFONIA",68,173,17,4331733,35135.2,8275.62,13,"5"
"51842",121582,"2015","3","55","1","GO","PTB","TELEFONIA",25,173,17,4331733,35135.2,4445.19,11,"2"
"53001",154666,"2015","3","55","1","GO","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,173,17,4331733,35135.2,204,8,"4"
"51473",8765,"2015","3","55","1","GO","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",15,173,17,4331733,35135.2,4200,1,"1"
"55649",137335,"2015","3","55","1","MA","CIDADANIA","ASSESSORIA TÉCNICA/JURÍDICA",10,1524,18,4497336,41779.83,5000,1,"1"
"58290",41358,"2015","3","55","1","MA","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1524,18,4497336,41779.83,10000,1,"3"
"58497",32951,"2015","3","55","1","MA","MDB","DIVULGAÇÃO MANDATO",65,1524,18,4497336,41779.83,27100,3,"4"
"57689",103940,"2015","3","55","1","MA","PATRIOTA","PASSAGEM AÉREA",5,1524,18,4497336,41779.83,9949.24,22,"6"
"57022",138652,"2015","3","55","1","MA","PCdoB","DIVULGAÇÃO MANDATO",10,1524,18,4497336,41779.83,3000,1,"2"
"59223",147126,"2015","3","55","1","MA","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,1524,18,4497336,41779.83,6756.8,1,"5"
"57905",39617,"2015","3","55","1","MA","PODEMOS","TELEFONIA",9,1524,18,4497336,41779.83,903.95,6,"2"
"60450",13052,"2015","3","55","1","MA","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1524,18,4497336,41779.83,4500,12,"7"
"60336",66463,"2015","3","55","1","MA","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1524,18,4497336,41779.83,15904.7,3,"9"
"57007",18102,"2015","3","55","1","MA","PT","TELEFONIA",68,1524,18,4497336,41779.83,1636.91,8,"1"
