"","id","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","quantidade","orig.id"
"70628",79350,"2015","6","55","1","MG","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",15,624,53,15248681,35720.85,9210.65,3,"115"
"69809",13041,"2015","6","55","1","MG","PL","PASSAGEM AÉREA",34,624,53,15248681,35720.85,24140.32,84,"97"
"79066",107658,"2015","6","55","1","MG","DEM","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",21,624,53,15248681,35720.85,10122.1,2,"159"
"83742",50815,"2015","6","55","1","MS","PSDB","PASSAGEM AÉREA",54,878,8,1818937,40170.98,5292.79,9,"47"
"87199",150951,"2015","6","55","1","MT","PT","PASSAGEM AÉREA",68,873,8,2189703,39056.17,4322.21,9,"30"
"95359",162645,"2015","6","55","1","PA","PSOL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",5,1592,17,5188450,41855.59,19.8,1,"68"
"89108",146590,"2015","6","55","1","PA","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1592,17,5188450,41855.59,10600,3,"8"
"97145",162277,"2015","6","55","1","PB","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1716,12,2835882,41660.7,4900,2,"7"
"97550",17302,"2015","6","55","1","PB","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1716,12,2835882,41660.7,2341.25,7,"16"
"112325",30257,"2015","6","55","1","PE","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1657,25,6356307,41304.94,8136.98,17,"72"
"112320",51753,"2015","6","55","1","PE","PCdoB","DIVULGAÇÃO MANDATO",10,1657,25,6356307,41304.94,2700,2,"71"
"117048",203741,"2015","6","55","1","PI","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1313,10,2345694,40599.91,10000,1,"20"
"120809",11200,"2015","6","55","1","PR","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,1081,30,7865950,38500,25867,4,"15"
"126328",41772,"2015","6","55","1","PR","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1081,30,7865950,38500,7852,53,"112"
"126299",50798,"2015","6","55","1","PR","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,1081,30,7865950,38500,311.3,14,"110"
"139371",98139,"2015","6","55","1","RJ","PSD","SERVIÇOS POSTAIS",36,933,46,12141145,35388.11,1004.48,20,"137"
"135370",106342,"2015","6","55","1","RJ","PDT","ASSINATURA DE PUBLICAÇÕES",20,933,46,12141145,35388.11,22.52,1,"51"
"133273",61151,"2015","6","55","1","RJ","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,933,46,12141145,35388.11,243.1,5,"10"
"146823",69180,"2015","6","55","1","RN","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1775,8,2327451,42360.13,1579.01,4,"11"
"153675",93856,"2015","6","55","1","RO","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1900,8,1127154,43300.63,48.6,1,"27"
"157230",167131,"2015","6","55","1","RR","PP","PASSAGEM AÉREA",38,2496,8,299558,45240.67,7354.77,9,"14"
"162166",3073,"2015","6","55","1","RS","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1619,31,8392033,40504.04,1100.62,61,"6"
"164859",185492,"2015","6","55","1","RS","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1619,31,8392033,40504.04,887,4,"61"
"177846",106634,"2015","6","55","1","SC","MDB","ASSINATURA DE PUBLICAÇÕES",65,1314,16,4859324,39505.92,1500.5,6,"35"
"176291",127519,"2015","6","55","1","SC","PT","TELEFONIA",68,1314,16,4859324,39505.92,6258.5,25,"7"
"180975",93018,"2015","6","55","1","SE","PSB","SERVIÇOS POSTAIS",34,1292,8,1454165,39767.4,9.15,1,"9"
"199469",57965,"2015","6","55","1","SP","PP","TELEFONIA",38,873,70,31998432,36671.67,10027.89,60,"173"
"200075",107300,"2015","6","55","1","SP","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,873,70,31998432,36671.67,3005.41,32,"187"
"199149",2583,"2015","6","55","1","SP","DEM","SERVIÇOS POSTAIS",21,873,70,31998432,36671.67,587.37,12,"166"
"204198",177129,"2015","6","55","1","TO","MDB","SERVIÇOS POSTAIS",65,620,8,996887,39131.75,277.81,8,"16"
"3953",167827,"2015","7","55","1","AC","PSDB","PASSAGEM AÉREA",54,2246,8,506724,44260.6,13786.76,21,"40"
"7855",189724,"2015","7","55","1","AL","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1485,9,1995727,40572.24,7500,1,"38"
"12181",69912,"2015","7","55","1","AM","DEM","PASSAGEM AÉREA",21,1932,8,2226891,43198.26,7815.39,26,"32"
"15474",38338,"2015","7","55","1","AP","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1791,8,455514,43002.92,10900,1,"33"
"24939",65168,"2015","7","55","1","BA","PSDB","SERVIÇOS POSTAIS",54,1060,39,10185417,38638.99,1032.21,19,"116"
"21347",121934,"2015","7","55","1","BA","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1060,39,10185417,38638.99,2468.71,24,"48"
"38363",124620,"2015","7","55","1","CE","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1687,22,6271554,42079.91,51.81,7,"126"
"33573",118408,"2015","7","55","1","CE","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1687,22,6271554,42079.91,11000,2,"25"
"41589",57688,"2015","7","55","1","DF","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,0,8,1897677,30416.8,7250,1,"40"
"43237",36440,"2015","7","55","1","ES","PSDB","SERVIÇOS POSTAIS",54,947,10,2653536,37052.05,128.53,7,"4"
"53418",190848,"2015","7","55","1","GO","MDB","PASSAGEM AÉREA",65,173,17,4331733,35135.2,2718.94,7,"44"
"51331",162451,"2015","7","55","1","GO","PSDB","TELEFONIA",54,173,17,4331733,35135.2,5049.76,24,"1"
"60618",61370,"2015","7","55","1","MA","PATRIOTA","PASSAGEM AÉREA",5,1524,18,4497336,41779.83,8309.5,8,"93"
"57588",202208,"2015","7","55","1","MA","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1524,18,4497336,41779.83,4706.37,5,"30"
"78014",111500,"2015","7","55","1","MG","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,624,53,15248681,35720.85,424.3,56,"141"
"64584",171013,"2015","7","55","1","MG","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",2,624,53,15248681,35720.85,667.79,5,"15"
"77667",157031,"2015","7","55","1","MG","PDT","DIVULGAÇÃO MANDATO",20,624,53,15248681,35720.85,2650,4,"130"
"80954",90928,"2015","7","55","1","MS","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,878,8,1818937,40170.98,6345.17,4,"22"
"88301",42159,"2015","7","55","1","MT","PT","LOCAÇÃO DE AUTOMÓVEIS",68,873,8,2189703,39056.17,8400,2,"48"
"89574",169313,"2015","7","55","1","PA","SOLIDARIEDADE","PASSAGEM AÉREA",15,1592,17,5188450,41855.59,21376.67,30,"26"
"95922",792,"2015","7","55","1","PA","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1592,17,5188450,41855.59,9980,2,"84"
"98905",138832,"2015","7","55","1","PB","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1716,12,2835882,41660.7,6192.37,5,"35"
"97732",21872,"2015","7","55","1","PB","REPUBLICANOS","PASSAGEM AÉREA",21,1716,12,2835882,41660.7,14352.16,22,"21"
"113248",199015,"2015","7","55","1","PE","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1657,25,6356307,41304.94,877.41,8,"91"
"113112",160650,"2015","7","55","1","PE","DEM","DIVULGAÇÃO MANDATO",21,1657,25,6356307,41304.94,4500,1,"86"
"118464",183552,"2015","7","55","1","PI","PSD","LOCAÇÃO OU FRETAMENTO DE AERONAVES",36,1313,10,2345694,40599.91,13600,2,"40"
"120438",103150,"2015","7","55","1","PR","PP","DIVULGAÇÃO MANDATO",38,1081,30,7865950,38500,74244.59,31,"13"
"119944",6661,"2015","7","55","1","PR","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1081,30,7865950,38500,29.9,4,"2"
"120652",131380,"2015","7","55","1","PR","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1081,30,7865950,38500,15797.45,14,"18"
"133996",183365,"2015","7","55","1","RJ","PP","DIVULGAÇÃO MANDATO",38,933,46,12141145,35388.11,8260,1,"24"
"140305",14721,"2015","7","55","1","RJ","PTB","LOCAÇÃO DE AUTOMÓVEIS",25,933,46,12141145,35388.11,4700,2,"164"
"137737",177497,"2015","7","55","1","RJ","REPUBLICANOS","TELEFONIA",21,933,46,12141145,35388.11,911.44,9,"101"
"146701",68951,"2015","7","55","1","RN","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1775,8,2327451,42360.13,140,1,"6"
"153677",50214,"2015","7","55","1","RO","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1900,8,1127154,43300.63,118,1,"23"
"156334",36143,"2015","7","55","1","RR","PP","MANUTENÇÃO DE ESCRITÓRIO",38,2496,8,299558,45240.67,5064.74,6,"9"
"164029",91651,"2015","7","55","1","RS","MDB","SERVIÇOS POSTAIS",65,1619,31,8392033,40504.04,4130.87,39,"42"
"166503",40104,"2015","7","55","1","RS","REDE","PASSAGEM AÉREA",NA,1619,31,8392033,40504.04,11966.14,23,"100"
"179237",56471,"2015","7","55","1","SC","PSD","SERVIÇOS POSTAIS",36,1314,16,4859324,39505.92,329.26,13,"70"
"177286",57989,"2015","7","55","1","SC","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1314,16,4859324,39505.92,3553.97,20,"23"
"180744",157404,"2015","7","55","1","SE","PT","SERVIÇOS POSTAIS",68,1292,8,1454165,39767.4,90.18,3,"2"
"194335",55915,"2015","7","55","1","SP","PODEMOS","SERVIÇOS POSTAIS",9,873,70,31998432,36671.67,914.24,18,"57"
"188362",99671,"2015","7","55","1","SP","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",68,873,70,31998432,36671.67,391.7,10,"13"
"193878",170395,"2015","7","55","1","SP","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,873,70,31998432,36671.67,3473.42,10,"47"
"205808",5498,"2015","7","55","1","TO","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,620,8,996887,39131.75,1845,1,"53"
"955",188362,"2015","8","55","1","AC","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,2246,8,506724,44260.6,1198.25,8,"10"
"4736",102234,"2015","8","55","1","AL","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1485,9,1995727,40572.24,2168.91,19,"11"
"12331",7964,"2015","8","55","1","AM","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,1932,8,2226891,43198.26,8000,2,"39"
"16156",129956,"2015","8","55","1","AP","PCdoB","DIVULGAÇÃO MANDATO",10,1791,8,455514,43002.92,20000,1,"48"
"24888",201892,"2015","8","55","1","BA","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,1060,39,10185417,38638.99,635,3,"110"
"24387",192949,"2015","8","55","1","BA","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,1060,39,10185417,38638.99,36300,6,"107"
"32925",166539,"2015","8","55","1","CE","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,1687,22,6271554,42079.91,13900,7,"13"
"33427",98390,"2015","8","55","1","CE","PROS","ASSESSORIA TÉCNICA/JURÍDICA",11,1687,22,6271554,42079.91,8800,1,"22"
"40043",1732,"2015","8","55","1","DF","PL","TELEFONIA",34,0,8,1897677,30416.8,614.06,5,"3"
"44722",160954,"2015","8","55","1","ES","PSDB","SERVIÇOS POSTAIS",54,947,10,2653536,37052.05,84.31,6,"38"
"54417",86171,"2015","8","55","1","GO","PP","LOCAÇÃO DE AUTOMÓVEIS",38,173,17,4331733,35135.2,21560,3,"73"
"54981",174760,"2015","8","55","1","GO","PSL","SERVIÇOS POSTAIS",1,173,17,4331733,35135.2,23.1,3,"86"
"58140",39348,"2015","8","55","1","MA","PSDB","PASSAGEM AÉREA",54,1524,18,4497336,41779.83,26438.03,67,"38"
"59449",114583,"2015","8","55","1","MA","PATRIOTA","DIVULGAÇÃO MANDATO",5,1524,18,4497336,41779.83,8900,4,"72"
"64098",195552,"2015","8","55","1","MG","PSL","ASSESSORIA TÉCNICA/JURÍDICA",1,624,53,15248681,35720.85,8600,3,"6"
"70010",166532,"2015","8","55","1","MG","PSL","DIVULGAÇÃO MANDATO",1,624,53,15248681,35720.85,5050,2,"98"
"65755",102341,"2015","8","55","1","MG","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,624,53,15248681,35720.85,37566.67,5,"43"
"81282",193779,"2015","8","55","1","MS","DEM","TELEFONIA",21,878,8,1818937,40170.98,4295.78,22,"25"
"87928",126467,"2015","8","55","1","MT","DEM","PASSAGEM AÉREA",21,873,8,2189703,39056.17,5540.68,10,"45"
"93987",139394,"2015","8","55","1","PA","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,1592,17,5188450,41855.59,65,2,"45"
"96119",2199,"2015","8","55","1","PA","PTB","SERVIÇOS POSTAIS",25,1592,17,5188450,41855.59,2045.27,5,"94"
"100805",110536,"2015","8","55","1","PB","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1716,12,2835882,41660.7,5500,1,"78"
"99213",134989,"2015","8","55","1","PB","MDB","DIVULGAÇÃO MANDATO",65,1716,12,2835882,41660.7,27050,6,"42"
"111399",105005,"2015","8","55","1","PE","PSDB","SERVIÇOS POSTAIS",54,1657,25,6356307,41304.94,1093.46,21,"56"
"113042",110521,"2015","8","55","1","PE","PDT","ASSINATURA DE PUBLICAÇÕES",20,1657,25,6356307,41304.94,911,2,"90"
"117523",164618,"2015","8","55","1","PI","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1313,10,2345694,40599.91,147,3,"33"
"125049",167545,"2015","8","55","1","PR","PROS","PASSAGEM AÉREA",11,1081,30,7865950,38500,2434.96,5,"95"
"120185",76382,"2015","8","55","1","PR","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1081,30,7865950,38500,10977.5,6,"13"
"122446",163306,"2015","8","55","1","PR","PSC","PASSAGEM AÉREA",13,1081,30,7865950,38500,2960.38,20,"65"
"136297",71059,"2015","8","55","1","RJ","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,933,46,12141145,35388.11,5721.76,36,"70"
"135812",68906,"2015","8","55","1","RJ","SOLIDARIEDADE","TELEFONIA",15,933,46,12141145,35388.11,2593.13,12,"60"
"137088",147982,"2015","8","55","1","RJ","PTB","LOCAÇÃO DE AUTOMÓVEIS",25,933,46,12141145,35388.11,14700,3,"90"
"147621",150052,"2015","8","55","1","RN","PSD","PASSAGEM AÉREA",36,1775,8,2327451,42360.13,18150.46,39,"24"
"153845",128074,"2015","8","55","1","RO","PSDB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",54,1900,8,1127154,43300.63,8000,1,"30"
"158915",72061,"2015","8","55","1","RR","PODEMOS","TELEFONIA",9,2496,8,299558,45240.67,2580.01,11,"18"
"162613",111116,"2015","8","55","1","RS","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1619,31,8392033,40504.04,16087.49,89,"16"
"164182",123019,"2015","8","55","1","RS","PTB","DIVULGAÇÃO MANDATO",25,1619,31,8392033,40504.04,53610,3,"47"
"179773",181977,"2015","8","55","1","SC","PSDB","PASSAGEM AÉREA",54,1314,16,4859324,39505.92,21167.59,38,"86"
"179509",147732,"2015","8","55","1","SC","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1314,16,4859324,39505.92,25834.46,158,"74"
"181454",112398,"2015","8","55","1","SE","PSC","TELEFONIA",13,1292,8,1454165,39767.4,1745.05,8,"20"
"189484",30718,"2015","8","55","1","SP","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,873,70,31998432,36671.67,8297.29,27,"40"
"189459",167504,"2015","8","55","1","SP","PV","TELEFONIA",8,873,70,31998432,36671.67,6755.54,37,"39"
"189726",120119,"2015","8","55","1","SP","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,873,70,31998432,36671.67,4788.48,56,"47"
"203853",144610,"2015","8","55","1","TO","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,620,8,996887,39131.75,3980.92,2,"9"
"3724",100761,"2015","9","55","1","AC","PSDB","SERVIÇOS POSTAIS",54,2246,8,506724,44260.6,75.56,2,"34"
"8685",168199,"2015","9","55","1","AL","PSB","SERVIÇOS POSTAIS",34,1485,9,1995727,40572.24,1647.91,8,"56"
"9388",124868,"2015","9","55","1","AM","MDB","DIVULGAÇÃO MANDATO",65,1932,8,2226891,43198.26,10000,4,"10"
"14292",159264,"2015","9","55","1","AP","PSD","DIVULGAÇÃO MANDATO",36,1791,8,455514,43002.92,7500,1,"8"
"19718",33124,"2015","9","55","1","BA","MDB","PASSAGEM AÉREA",65,1060,39,10185417,38638.99,8735.5,18,"2"
"25481",160577,"2015","9","55","1","BA","PT","PASSAGEM AÉREA",68,1060,39,10185417,38638.99,50247.7,128,"126"
"21264",81730,"2015","9","55","1","BA","PTB","SERVIÇOS POSTAIS",25,1060,39,10185417,38638.99,577.3,7,"42"
"37917",82800,"2015","9","55","1","CE","REPUBLICANOS","TELEFONIA",21,1687,22,6271554,42079.91,1690.08,12,"115"
"33479",98954,"2015","9","55","1","CE","PSB","SERVIÇOS POSTAIS",34,1687,22,6271554,42079.91,22.66,2,"21"
"41671",183312,"2015","9","55","1","DF","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,0,8,1897677,30416.8,1571.98,7,"36"
"42883",85236,"2015","9","55","1","ES","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,947,10,2653536,37052.05,402.17,12,"1"
"53947",79655,"2015","9","55","1","GO","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,173,17,4331733,35135.2,497.91,6,"58"
"54468",197899,"2015","9","55","1","GO","PTB","TELEFONIA",25,173,17,4331733,35135.2,4008.94,13,"68"
"57217",13339,"2015","9","55","1","MA","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1524,18,4497336,41779.83,13270.1,6,"19"
"57831",204257,"2015","9","55","1","MA","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1524,18,4497336,41779.83,4173.72,2,"34"
"66541",59397,"2015","9","55","1","MG","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,624,53,15248681,35720.85,1002.48,6,"49"
"77754",184286,"2015","9","55","1","MG","SOLIDARIEDADE","PASSAGEM AÉREA",15,624,53,15248681,35720.85,7039.05,17,"127"
"78809",108125,"2015","9","55","1","MG","PODEMOS","PASSAGEM AÉREA",9,624,53,15248681,35720.85,20394.92,69,"148"
"81404",27299,"2015","9","55","1","MS","PDT","ASSESSORIA TÉCNICA/JURÍDICA",20,878,8,1818937,40170.98,10000,1,"30"
"84467",80608,"2015","9","55","1","MT","MDB","TELEFONIA",65,873,8,2189703,39056.17,7097.79,22,"10"
"95106",16077,"2015","9","55","1","PA","PSC","LOCAÇÃO OU FRETAMENTO DE AERONAVES",13,1592,17,5188450,41855.59,5000,1,"71"
"94690",200950,"2015","9","55","1","PA","CIDADANIA","PASSAGEM AÉREA",10,1592,17,5188450,41855.59,15119.66,24,"62"
"97843",25119,"2015","9","55","1","PB","PSB","PASSAGEM AÉREA",34,1716,12,2835882,41660.7,8560.12,15,"22"
"99202",190467,"2015","9","55","1","PB","DEM","SERVIÇOS POSTAIS",21,1716,12,2835882,41660.7,667.86,11,"52"
"111831",20407,"2015","9","55","1","PE","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1657,25,6356307,41304.94,1337.32,22,"70"
"111981",136789,"2015","9","55","1","PE","PROS","SERVIÇOS POSTAIS",11,1657,25,6356307,41304.94,237.28,6,"75"
"118542",28224,"2015","9","55","1","PI","PSB","DIVULGAÇÃO MANDATO",34,1313,10,2345694,40599.91,7500,1,"41"
"127822",200931,"2015","9","55","1","PR","PDT","TELEFONIA",20,1081,30,7865950,38500,1665.4,10,"138"
"126881",110244,"2015","9","55","1","PR","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1081,30,7865950,38500,1256.77,25,"118"
"127904",24234,"2015","9","55","1","PR","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1081,30,7865950,38500,8088.45,13,"140"
"133532",91362,"2015","9","55","1","RJ","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,933,46,12141145,35388.11,3851.96,37,"7"
"137789",137122,"2015","9","55","1","RJ","PCdoB","SERVIÇOS POSTAIS",10,933,46,12141145,35388.11,228.88,5,"103"
"136461",38780,"2015","9","55","1","RJ","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,933,46,12141145,35388.11,411.56,4,"72"
"147082",154801,"2015","9","55","1","RN","DEM","TELEFONIA",21,1775,8,2327451,42360.13,3360.42,11,"7"
"154282",180521,"2015","9","55","1","RO","PL","DIVULGAÇÃO MANDATO",34,1900,8,1127154,43300.63,6200,4,"41"
"159090",211,"2015","9","55","1","RR","PL","DIVULGAÇÃO MANDATO",34,2496,8,299558,45240.67,40878,7,"21"
"163085",11136,"2015","9","55","1","RS","PL","DIVULGAÇÃO MANDATO",34,1619,31,8392033,40504.04,797,2,"32"
"162297",180112,"2015","9","55","1","RS","PTB","LOCAÇÃO DE AUTOMÓVEIS",25,1619,31,8392033,40504.04,9661,3,"12"
"179322",188234,"2015","9","55","1","SC","PL","DIVULGAÇÃO MANDATO",34,1314,16,4859324,39505.92,500,1,"74"
"179932",16770,"2015","9","55","1","SC","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1314,16,4859324,39505.92,6497.12,32,"84"
"181266",45461,"2015","9","55","1","SE","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1292,8,1454165,39767.4,6000,1,"10"
"188722",99848,"2015","9","55","1","SP","PSL","SERVIÇOS POSTAIS",1,873,70,31998432,36671.67,16028.23,4,"21"
"195461",98530,"2015","9","55","1","SP","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,873,70,31998432,36671.67,18265.85,15,"100"
"197062",42212,"2015","9","55","1","SP","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,873,70,31998432,36671.67,532,3,"129"
"205009",60818,"2015","9","55","1","TO","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,620,8,996887,39131.75,4500,1,"34"
"237",102011,"2015","10","55","1","AC","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,2246,8,506724,44260.6,5944.95,9,"8"
"7847",162371,"2015","10","55","1","AL","PT","TELEFONIA",68,1485,9,1995727,40572.24,1779.13,14,"32"
"12327",37936,"2015","10","55","1","AM","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1932,8,2226891,43198.26,4000,1,"33"
"14500",160452,"2015","10","55","1","AP","PL","PASSAGEM AÉREA",34,1791,8,455514,43002.92,7869.2,12,"18"
"22770",94586,"2015","10","55","1","BA","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1060,39,10185417,38638.99,4121.01,4,"67"
"24445",124604,"2015","10","55","1","BA","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1060,39,10185417,38638.99,4087.15,14,"106"
"36903",147593,"2015","10","55","1","CE","PCdoB","PASSAGEM AÉREA",10,1687,22,6271554,42079.91,14446.29,23,"92"
"35640",136203,"2015","10","55","1","CE","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1687,22,6271554,42079.91,7350,1,"66"
"39997",8341,"2015","10","55","1","DF","PODEMOS","DIVULGAÇÃO MANDATO",9,0,8,1897677,30416.8,3780,3,"1"
"45080",126668,"2015","10","55","1","ES","PT","DIVULGAÇÃO MANDATO",68,947,10,2653536,37052.05,9488,3,"56"
"52513",204225,"2015","10","55","1","GO","PSL","SERVIÇOS POSTAIS",1,173,17,4331733,35135.2,107.28,7,"24"
"54126",198200,"2015","10","55","1","GO","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,173,17,4331733,35135.2,94.5,16,"72"
"57969",124900,"2015","10","55","1","MA","PCdoB","TELEFONIA",10,1524,18,4497336,41779.83,1791.14,6,"42"
"59455",56740,"2015","10","55","1","MA","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1524,18,4497336,41779.83,10250.05,2,"71"
"63783",204717,"2015","10","55","1","MG","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,624,53,15248681,35720.85,342.7,61,"2"
"63875",173710,"2015","10","55","1","MG","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,624,53,15248681,35720.85,40396,5,"5"
"65542",73116,"2015","10","55","1","MG","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,624,53,15248681,35720.85,1174,4,"40"
"80379",44427,"2015","10","55","1","MS","PT","PASSAGEM AÉREA",68,878,8,1818937,40170.98,13528.24,25,"14"
"87339",193097,"2015","10","55","1","MT","PSDB","TELEFONIA",54,873,8,2189703,39056.17,1356.4,7,"30"
"89257",38654,"2015","10","55","1","PA","PSC","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",13,1592,17,5188450,41855.59,35,1,"6"
"96710",145866,"2015","10","55","1","PA","PODEMOS","DIVULGAÇÃO MANDATO",9,1592,17,5188450,41855.59,7400,1,"103"
"100093",89815,"2015","10","55","1","PB","REPUBLICANOS","SERVIÇOS POSTAIS",21,1716,12,2835882,41660.7,30.39,1,"69"
"98722",141149,"2015","10","55","1","PB","MDB","DIVULGAÇÃO MANDATO",65,1716,12,2835882,41660.7,16550,5,"47"
"109931",26408,"2015","10","55","1","PE","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1657,25,6356307,41304.94,9394.19,49,"21"
"111048",59167,"2015","10","55","1","PE","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1657,25,6356307,41304.94,2761.52,27,"46"
"117398",19860,"2015","10","55","1","PI","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1313,10,2345694,40599.91,10431.49,8,"29"
"126041",200048,"2015","10","55","1","PR","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1081,30,7865950,38500,1053,5,"123"
"126541",37477,"2015","10","55","1","PR","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1081,30,7865950,38500,1077,8,"130"
"123790",129206,"2015","10","55","1","PR","PTB","PASSAGEM AÉREA",25,1081,30,7865950,38500,31520.67,89,"71"
"139916",124766,"2015","10","55","1","RJ","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,933,46,12141145,35388.11,6000,1,"153"
"138835",186043,"2015","10","55","1","RJ","PATRIOTA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",5,933,46,12141145,35388.11,8000,1,"123"
