"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"1656","2018","55","4","AP","PDT","ASSESSORIA TÉCNICA/JURÍDICA",20,1791,8,455514,43002.92,28000,"1"
"1828","2018","55","4","AP","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1791,8,455514,43002.92,129000.03,"6"
"1871","2018","55","4","AP","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1791,8,455514,43002.92,1652.06,"8"
"1715","2018","55","4","AP","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1791,8,455514,43002.92,97566,"4"
"1916","2018","55","4","AP","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1791,8,455514,43002.92,58898.4,"8"
"1819","2018","55","4","AP","PSD","SERVIÇOS POSTAIS",36,1791,8,455514,43002.92,2468.45,"5"
"3183","2018","55","4","BA","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1060,39,10185417,38638.99,260012.44,"10"
"3279","2018","55","4","BA","MDB","SERVIÇOS POSTAIS",65,1060,39,10185417,38638.99,24670.68,"9"
"2891","2018","55","4","BA","PATRIOTA","TELEFONIA",5,1060,39,10185417,38638.99,9609.14,"3"
"2886","2018","55","4","BA","PCdoB","SERVIÇOS POSTAIS",10,1060,39,10185417,38638.99,20337.6,"5"
"3177","2018","55","4","BA","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1060,39,10185417,38638.99,57287.8,"6"
"3010","2018","55","4","BA","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1060,39,10185417,38638.99,14617.12,"7"
"3401","2018","55","4","BA","PODEMOS","SERVIÇOS POSTAIS",9,1060,39,10185417,38638.99,4258.04,"8"
"2754","2018","55","4","BA","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1060,39,10185417,38638.99,270336.87,"2"
"2626","2018","55","4","BA","PSB","PASSAGEM AÉREA",34,1060,39,10185417,38638.99,130588.07,"1"
"2639","2018","55","4","BA","PSC","COMBUSTÍVEIS E LUBRIFICANTES",13,1060,39,10185417,38638.99,28090.2,"1"
"2765","2018","55","4","BA","PSD","SERVIÇOS POSTAIS",36,1060,39,10185417,38638.99,17177.74,"3"
"3320","2018","55","4","BA","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1060,39,10185417,38638.99,422.38,"11"
"2677","2018","55","4","BA","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",68,1060,39,10185417,38638.99,6455.22,"1"
"2750","2018","55","4","BA","PTB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",25,1060,39,10185417,38638.99,14013.23,"3"
"2779","2018","55","4","BA","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",21,1060,39,10185417,38638.99,215127.58,"5"
"3935","2018","55","4","CE","AVANTE","PASSAGEM AÉREA",2,1687,22,6271554,42079.91,91705.88,"4"
"3911","2018","55","4","CE","DEM","SERVIÇOS POSTAIS",21,1687,22,6271554,42079.91,3034.77,"3"
"3919","2018","55","4","CE","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1687,22,6271554,42079.91,6972.54,"5"
"3910","2018","55","4","CE","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,1687,22,6271554,42079.91,21443.79,"6"
"3718","2018","55","4","CE","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1687,22,6271554,42079.91,103239.49,"3"
"3853","2018","55","4","CE","PL","ASSINATURA DE PUBLICAÇÕES",34,1687,22,6271554,42079.91,4200.98,"2"
"3750","2018","55","4","CE","PODEMOS","SERVIÇOS POSTAIS",9,1687,22,6271554,42079.91,3146.2,"3"
"3806","2018","55","4","CE","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1687,22,6271554,42079.91,15700,"1"
"4100","2018","55","4","CE","PROS","SERVIÇOS POSTAIS",11,1687,22,6271554,42079.91,9930.5,"6"
"4073","2018","55","4","CE","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1687,22,6271554,42079.91,108191,"4"
"3809","2018","55","4","CE","PSD","SERVIÇOS POSTAIS",36,1687,22,6271554,42079.91,462.3,"4"
"4335","2018","55","4","CE","PSDB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",54,1687,22,6271554,42079.91,64240,"14"
"4077","2018","55","4","CE","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1687,22,6271554,42079.91,2056.87,"9"
"4137","2018","55","4","CE","REPUBLICANOS","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",21,1687,22,6271554,42079.91,5490.62,"10"
"4237","2018","55","4","CE","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",15,1687,22,6271554,42079.91,11889.62,"8"
"5019","2018","55","4","DF","DEM","TELEFONIA",21,0,8,1897677,30416.8,11001.06,"4"
"4716","2018","55","4","DF","PL","TELEFONIA",34,0,8,1897677,30416.8,5093.33,"1"
"4891","2018","55","4","DF","PODEMOS","PASSAGEM AÉREA",9,0,8,1897677,30416.8,5875.42,"5"
"4930","2018","55","4","DF","PP","DIVULGAÇÃO MANDATO",38,0,8,1897677,30416.8,231000,"3"
"4724","2018","55","4","DF","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,0,8,1897677,30416.8,32816.67,"2"
"5039","2018","55","4","DF","PSDB","DIVULGAÇÃO MANDATO",54,0,8,1897677,30416.8,126420,"4"
"4960","2018","55","4","DF","PT","ASSINATURA DE PUBLICAÇÕES",68,0,8,1897677,30416.8,699.88,"3"
"5038","2018","55","4","DF","REPUBLICANOS","TELEFONIA",21,0,8,1897677,30416.8,1114.07,"4"
"4935","2018","55","4","DF","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,0,8,1897677,30416.8,33000,"4"
"5260","2018","55","4","ES","DEM","PASSAGEM AÉREA",21,947,10,2653536,37052.05,61269.81,"1"
"5754","2018","55","4","ES","MDB","TELEFONIA",65,947,10,2653536,37052.05,27380.66,"5"
"5642","2018","55","4","ES","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,947,10,2653536,37052.05,49424.81,"5"
"5280","2018","55","4","ES","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,947,10,2653536,37052.05,47177.2,"4"
"5737","2018","55","4","ES","PP","PASSAGEM AÉREA",38,947,10,2653536,37052.05,203430.31,"8"
"5215","2018","55","4","ES","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,947,10,2653536,37052.05,85330.39,"4"
"5261","2018","55","4","ES","PSL","LOCAÇÃO DE AUTOMÓVEIS",1,947,10,2653536,37052.05,96754.83,"3"
"5172","2018","55","4","ES","PT","SERVIÇOS POSTAIS",68,947,10,2653536,37052.05,422.96,"2"
"5794","2018","55","4","ES","SOLIDARIEDADE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",15,947,10,2653536,37052.05,1258.61,"8"
"6218","2018","55","4","GO","CIDADANIA","ASSESSORIA TÉCNICA/JURÍDICA",10,173,17,4331733,35135.2,80000,"3"
"6405","2018","55","4","GO","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,173,17,4331733,35135.2,173827.75,"10"
"6290","2018","55","4","GO","PDT","ASSESSORIA TÉCNICA/JURÍDICA",20,173,17,4331733,35135.2,144600,"4"
"6131","2018","55","4","GO","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,173,17,4331733,35135.2,249.34,"3"
"6324","2018","55","4","GO","PP","PASSAGEM AÉREA",38,173,17,4331733,35135.2,11216.93,"4"
"6209","2018","55","4","GO","PSD","DIVULGAÇÃO MANDATO",36,173,17,4331733,35135.2,26919,"2"
"6479","2018","55","4","GO","PSDB","DIVULGAÇÃO MANDATO",54,173,17,4331733,35135.2,228465.9,"9"
"6383","2018","55","4","GO","PSL","ASSINATURA DE PUBLICAÇÕES",1,173,17,4331733,35135.2,847.1,"4"
"6222","2018","55","4","GO","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,173,17,4331733,35135.2,43920,"4"
"6436","2018","55","4","GO","PTB","PASSAGEM AÉREA",25,173,17,4331733,35135.2,19692.44,"7"
"6471","2018","55","4","GO","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,173,17,4331733,35135.2,92229.63,"7"
"6195","2018","55","4","GO","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",15,173,17,4331733,35135.2,44979,"2"
"7548","2018","55","4","MA","CIDADANIA","DIVULGAÇÃO MANDATO",10,1524,18,4497336,41779.83,103033.34,"5"
"6865","2018","55","4","MA","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1524,18,4497336,41779.83,8899.05,"1"
"6907","2018","55","4","MA","MDB","TELEFONIA",65,1524,18,4497336,41779.83,25167.24,"5"
"6845","2018","55","4","MA","PATRIOTA","LOCAÇÃO DE AUTOMÓVEIS",5,1524,18,4497336,41779.83,13020,"1"
"6876","2018","55","4","MA","PCdoB","SERVIÇOS POSTAIS",10,1524,18,4497336,41779.83,3392.36,"1"
"6861","2018","55","4","MA","PDT","TELEFONIA",20,1524,18,4497336,41779.83,46199.93,"3"
"7010","2018","55","4","MA","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1524,18,4497336,41779.83,62748.32,"7"
"6873","2018","55","4","MA","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1524,18,4497336,41779.83,12000,"3"
"7017","2018","55","4","MA","PSC","PASSAGEM AÉREA",13,1524,18,4497336,41779.83,125478.59,"4"
"7609","2018","55","4","MA","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1524,18,4497336,41779.83,1287.5,"6"
"6882","2018","55","4","MA","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1524,18,4497336,41779.83,130500.18,"3"
"7561","2018","55","4","MA","PTB","SERVIÇOS POSTAIS",25,1524,18,4497336,41779.83,2341.94,"5"
"7696","2018","55","4","MA","PV","ASSINATURA DE PUBLICAÇÕES",8,1524,18,4497336,41779.83,2143.69,"5"
"6860","2018","55","4","MA","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,1524,18,4497336,41779.83,18847.36,"4"
"9134","2018","55","4","MG","AVANTE","TELEFONIA",2,624,53,15248681,35720.85,24271.56,"4"
"8993","2018","55","4","MG","DEM","ASSESSORIA TÉCNICA/JURÍDICA",21,624,53,15248681,35720.85,59848,"3"
"8969","2018","55","4","MG","MDB","SERVIÇOS POSTAIS",65,624,53,15248681,35720.85,16244.07,"5"
"9028","2018","55","4","MG","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,624,53,15248681,35720.85,50131.41,"6"
"9326","2018","55","4","MG","PDT","TELEFONIA",20,624,53,15248681,35720.85,21840.36,"12"
"9166","2018","55","4","MG","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,624,53,15248681,35720.85,217243.4,"7"
"8990","2018","55","4","MG","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,624,53,15248681,35720.85,2472.1,"8"
"7800","2018","55","4","MG","PP","SERVIÇOS POSTAIS",38,624,53,15248681,35720.85,35929.45,"2"
"9447","2018","55","4","MG","PROS","TELEFONIA",11,624,53,15248681,35720.85,86865.51,"10"
"9089","2018","55","4","MG","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,624,53,15248681,35720.85,37756.58,"6"
"7968","2018","55","4","MG","PSC","PASSAGEM AÉREA",13,624,53,15248681,35720.85,134492.77,"2"
"9212","2018","55","4","MG","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,624,53,15248681,35720.85,1582.28,"9"
"9229","2018","55","4","MG","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,624,53,15248681,35720.85,159255.82,"9"
"7931","2018","55","4","MG","PSL","ASSESSORIA TÉCNICA/JURÍDICA",1,624,53,15248681,35720.85,72000,"3"
"9201","2018","55","4","MG","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,624,53,15248681,35720.85,17451.08,"9"
"7869","2018","55","4","MG","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",15,624,53,15248681,35720.85,34825.65,"1"
"9874","2018","55","4","MS","DEM","ASSINATURA DE PUBLICAÇÕES",21,878,8,1818937,40170.98,1668.87,"11"
"9789","2018","55","4","MS","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,878,8,1818937,40170.98,108000,"7"
"9644","2018","55","4","MS","PSB","TELEFONIA",34,878,8,1818937,40170.98,18164.96,"2"
"9614","2018","55","4","MS","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,878,8,1818937,40170.98,1147.82,"2"
"9691","2018","55","4","MS","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,878,8,1818937,40170.98,83463.25,"5"
"9854","2018","55","4","MS","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,878,8,1818937,40170.98,90875.67,"10"
"10475","2018","55","4","MT","DEM","ASSINATURA DE PUBLICAÇÕES",21,873,8,2189703,39056.17,873.6,"5"
"10031","2018","55","4","MT","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,873,8,2189703,39056.17,4238.88,"2"
"10205","2018","55","4","MT","PP","LOCAÇÃO DE AUTOMÓVEIS",38,873,8,2189703,39056.17,100000,"3"
"10529","2018","55","4","MT","PSC","PASSAGEM AÉREA",13,873,8,2189703,39056.17,11434.01,"10"
"10043","2018","55","4","MT","PSDB","SERVIÇOS POSTAIS",54,873,8,2189703,39056.17,2041.18,"1"
"10155","2018","55","4","MT","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,873,8,2189703,39056.17,11016.49,"2"
"10172","2018","55","4","MT","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",68,873,8,2189703,39056.17,236.55,"3"
"10510","2018","55","4","MT","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,873,8,2189703,39056.17,99700,"10"
"11505","2018","55","4","PA","CIDADANIA","LOCAÇÃO OU FRETAMENTO DE AERONAVES",10,1592,17,5188450,41855.59,33000,"8"
"11151","2018","55","4","PA","DEM","LOCAÇÃO OU FRETAMENTO DE AERONAVES",21,1592,17,5188450,41855.59,38400,"3"
"11080","2018","55","4","PA","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1592,17,5188450,41855.59,69999.94,"3"
"11190","2018","55","4","PA","PL","PASSAGEM AÉREA",34,1592,17,5188450,41855.59,233002.65,"3"
"11109","2018","55","4","PA","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,1592,17,5188450,41855.59,14000,"3"
"11275","2018","55","4","PA","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1592,17,5188450,41855.59,335.2,"7"
"11542","2018","55","4","PA","PSC","LOCAÇÃO OU FRETAMENTO DE AERONAVES",13,1592,17,5188450,41855.59,27200,"12"
"11554","2018","55","4","PA","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,1592,17,5188450,41855.59,146805.9,"9"
"11184","2018","55","4","PA","PSDB","ASSINATURA DE PUBLICAÇÕES",54,1592,17,5188450,41855.59,2319.33,"1"
"11069","2018","55","4","PA","PSOL","LOCAÇÃO DE AUTOMÓVEIS",5,1592,17,5188450,41855.59,49000,"2"
"11336","2018","55","4","PA","PT","SERVIÇOS POSTAIS",68,1592,17,5188450,41855.59,1710.8,"1"
"11251","2018","55","4","PA","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1592,17,5188450,41855.59,24743.09,"5"
"11312","2018","55","4","PA","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",15,1592,17,5188450,41855.59,144000,"4"
"11631","2018","55","4","PB","DEM","SERVIÇOS POSTAIS",21,1716,12,2835882,41660.7,7580.26,"2"
"11653","2018","55","4","PB","MDB","DIVULGAÇÃO MANDATO",65,1716,12,2835882,41660.7,261500,"4"
"12355","2018","55","4","PB","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1716,12,2835882,41660.7,50125.53,"9"
"11843","2018","55","4","PB","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1716,12,2835882,41660.7,358.4,"4"
"11713","2018","55","4","PB","PP","DIVULGAÇÃO MANDATO",38,1716,12,2835882,41660.7,54500,"3"
"11683","2018","55","4","PB","PROS","TELEFONIA",11,1716,12,2835882,41660.7,8592.89,"3"
"12217","2018","55","4","PB","PSB","SERVIÇOS POSTAIS",34,1716,12,2835882,41660.7,1111.54,"4"
"11623","2018","55","4","PB","PSC","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",13,1716,12,2835882,41660.7,631.5,"3"
"12321","2018","55","4","PB","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1716,12,2835882,41660.7,16932.33,"7"
"12199","2018","55","4","PB","PSDB","PASSAGEM AÉREA",54,1716,12,2835882,41660.7,85006.29,"7"
"11775","2018","55","4","PB","PT","DIVULGAÇÃO MANDATO",68,1716,12,2835882,41660.7,23700,"6"
"11751","2018","55","4","PB","PTB","TELEFONIA",25,1716,12,2835882,41660.7,8012.87,"4"
"11712","2018","55","4","PB","REPUBLICANOS","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",21,1716,12,2835882,41660.7,34770,"4"
"12859","2018","55","4","PE","AVANTE","PASSAGEM AÉREA",2,1657,25,6356307,41304.94,167953.64,"1"
"13087","2018","55","4","PE","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,1657,25,6356307,41304.94,30081.59,"4"
"13401","2018","55","4","PE","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1657,25,6356307,41304.94,90312.31,"6"
"13493","2018","55","4","PE","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1657,25,6356307,41304.94,48050.11,"11"
"12985","2018","55","4","PE","PATRIOTA","LOCAÇÃO DE AUTOMÓVEIS",5,1657,25,6356307,41304.94,89200,"2"
"13307","2018","55","4","PE","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,1657,25,6356307,41304.94,123800,"7"
"13393","2018","55","4","PE","PDT","PASSAGEM AÉREA",20,1657,25,6356307,41304.94,207016.27,"11"
"13167","2018","55","4","PE","PL","LOCAÇÃO OU FRETAMENTO DE AERONAVES",34,1657,25,6356307,41304.94,11000,"6"
"13131","2018","55","4","PE","PODEMOS","PASSAGEM AÉREA",9,1657,25,6356307,41304.94,40657.6,"2"
"13282","2018","55","4","PE","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1657,25,6356307,41304.94,119020.66,"4"
"13342","2018","55","4","PE","PROS","DIVULGAÇÃO MANDATO",11,1657,25,6356307,41304.94,166418,"7"
"12933","2018","55","4","PE","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1657,25,6356307,41304.94,248782.08,"3"
"13124","2018","55","4","PE","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1657,25,6356307,41304.94,28456.64,"2"
"13356","2018","55","4","PE","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1657,25,6356307,41304.94,155023,"7"
"13472","2018","55","4","PE","PSL","ASSESSORIA TÉCNICA/JURÍDICA",1,1657,25,6356307,41304.94,15000,"6"
"13005","2018","55","4","PE","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,1657,25,6356307,41304.94,82469.92,"5"
"12824","2018","55","4","PE","SOLIDARIEDADE","TELEFONIA",15,1657,25,6356307,41304.94,16785.85,"1"
"14006","2018","55","4","PI","DEM","SERVIÇOS POSTAIS",21,1313,10,2345694,40599.91,6864.75,"8"
"14348","2018","55","4","PI","MDB","TELEFONIA",65,1313,10,2345694,40599.91,5117.87,"7"
"13786","2018","55","4","PI","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1313,10,2345694,40599.91,53784.95,"1"
"14291","2018","55","4","PI","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,1313,10,2345694,40599.91,10500,"6"
"13970","2018","55","4","PI","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1313,10,2345694,40599.91,2760.77,"6"
"14323","2018","55","4","PI","PSB","SERVIÇOS POSTAIS",34,1313,10,2345694,40599.91,4573.62,"8"
"14310","2018","55","4","PI","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1313,10,2345694,40599.91,106000,"8"
"13988","2018","55","4","PI","PT","MANUTENÇÃO DE ESCRITÓRIO",68,1313,10,2345694,40599.91,44528.58,"4"
"14314","2018","55","4","PI","PTB","DIVULGAÇÃO MANDATO",25,1313,10,2345694,40599.91,20600,"4"
"15848","2018","55","4","PR","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1081,30,7865950,38500,553.1,"11"
"15172","2018","55","4","PR","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1081,30,7865950,38500,35786.36,"3"
"15267","2018","55","4","PR","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1081,30,7865950,38500,120078.06,"6"
"15668","2018","55","4","PR","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1081,30,7865950,38500,54991.41,"10"
"14431","2018","55","4","PR","PL","TELEFONIA",34,1081,30,7865950,38500,40818.9,"1"
"15588","2018","55","4","PR","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,1081,30,7865950,38500,9628.72,"10"
"15391","2018","55","4","PR","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1081,30,7865950,38500,167728.35,"5"
"15847","2018","55","4","PR","PROS","TELEFONIA",11,1081,30,7865950,38500,12959.23,"11"
"15871","2018","55","4","PR","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1081,30,7865950,38500,15372.08,"12"
"15355","2018","55","4","PR","PSC","SERVIÇOS POSTAIS",13,1081,30,7865950,38500,1974.43,"5"
"15399","2018","55","4","PR","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",36,1081,30,7865950,38500,28918.39,"6"
"15536","2018","55","4","PR","PSDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,1081,30,7865950,38500,18596.46,"7"
"15476","2018","55","4","PR","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,1081,30,7865950,38500,17706.8,"5"
"15755","2018","55","4","PR","PT","DIVULGAÇÃO MANDATO",68,1081,30,7865950,38500,187351.59,"10"
"15683","2018","55","4","PR","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1081,30,7865950,38500,9500,"7"
"14502","2018","55","4","PR","PV","MANUTENÇÃO DE ESCRITÓRIO",8,1081,30,7865950,38500,50970.63,"2"
"16626","2018","55","4","RJ","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,933,46,12141145,35388.11,111439.31,"10"
"15989","2018","55","4","RJ","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,933,46,12141145,35388.11,2631.39,"2"
"16526","2018","55","4","RJ","PATRIOTA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",5,933,46,12141145,35388.11,96000,"10"
"16320","2018","55","4","RJ","PCdoB","PASSAGEM AÉREA",10,933,46,12141145,35388.11,203268.64,"5"
"15966","2018","55","4","RJ","PDT","ASSINATURA DE PUBLICAÇÕES",20,933,46,12141145,35388.11,3449.66,"2"
"16251","2018","55","4","RJ","PL","LOCAÇÃO DE AUTOMÓVEIS",34,933,46,12141145,35388.11,266994.44,"5"
"16522","2018","55","4","RJ","PODEMOS","DIVULGAÇÃO MANDATO",9,933,46,12141145,35388.11,147500,"4"
"16256","2018","55","4","RJ","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,933,46,12141145,35388.11,172580,"4"
"16000","2018","55","4","RJ","PROS","LOCAÇÃO DE AUTOMÓVEIS",11,933,46,12141145,35388.11,36000,"2"
"16005","2018","55","4","RJ","PSB","SERVIÇOS POSTAIS",34,933,46,12141145,35388.11,3431.36,"3"
"16399","2018","55","4","RJ","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,933,46,12141145,35388.11,8608.1,"6"
"16360","2018","55","4","RJ","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,933,46,12141145,35388.11,20500,"7"
"16063","2018","55","4","RJ","PSL","ASSINATURA DE PUBLICAÇÕES",1,933,46,12141145,35388.11,1928.77,"2"
"16229","2018","55","4","RJ","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,933,46,12141145,35388.11,6222.59,"4"
"16228","2018","55","4","RJ","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,933,46,12141145,35388.11,1998.88,"2"
"16386","2018","55","4","RJ","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,933,46,12141145,35388.11,55730.44,"6"
"16319","2018","55","4","RJ","REDE","TELEFONIA",NA,933,46,12141145,35388.11,247.42,"2"
"16076","2018","55","4","RJ","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,933,46,12141145,35388.11,4611.66,"5"
"16025","2018","55","4","RJ","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,933,46,12141145,35388.11,104020.5,"2"
"17515","2018","55","4","RN","DEM","DIVULGAÇÃO MANDATO",21,1775,8,2327451,42360.13,69851.14,"4"
"17484","2018","55","4","RN","MDB","PASSAGEM AÉREA",65,1775,8,2327451,42360.13,96181.61,"6"
"17873","2018","55","4","RN","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,1775,8,2327451,42360.13,160000,"5"
"17405","2018","55","4","RN","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1775,8,2327451,42360.13,34763.71,"4"
"17882","2018","55","4","RN","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1775,8,2327451,42360.13,211.22,"6"
"17925","2018","55","4","RN","PSD","SERVIÇOS POSTAIS",36,1775,8,2327451,42360.13,5933.77,"7"
"17401","2018","55","4","RN","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1775,8,2327451,42360.13,61500,"1"
"18239","2018","55","4","RO","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1900,8,1127154,43300.63,50716.62,"6"
"18269","2018","55","4","RO","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1900,8,1127154,43300.63,83124.74,"5"
"18446","2018","55","4","RO","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1900,8,1127154,43300.63,3139.05,"8"
"18383","2018","55","4","RO","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1900,8,1127154,43300.63,135150.6,"8"
"18273","2018","55","4","RO","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1900,8,1127154,43300.63,1224.3,"2"
"18415","2018","55","4","RO","PTB","TELEFONIA",25,1900,8,1127154,43300.63,15583.02,"8"
"18425","2018","55","4","RO","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,1900,8,1127154,43300.63,148536.68,"6"
"19079","2018","55","4","RR","DEM","TELEFONIA",21,2496,8,299558,45240.67,8084.17,"7"
"19075","2018","55","4","RR","MDB","PASSAGEM AÉREA",65,2496,8,299558,45240.67,210934.34,"10"
"18961","2018","55","4","RR","PL","TELEFONIA",34,2496,8,299558,45240.67,28796.14,"5"
"18792","2018","55","4","RR","PODEMOS","TELEFONIA",9,2496,8,299558,45240.67,14739.15,"1"
